WEEK,CITY,SPOC,ORDERS_TOTAL,IGCC,inc_%
25,Bikaner,CX,1162,4,0.0034
25,Kanpur,CX,4579,7,0.0015
25,Rohtak,CX,2856,6,0.0021
25,Karur,WH,2838,3,0.0011
25,Rajahmundry,Sourcing,3806,5,0.0013
25,Agra,Pod,2654,27,0.0102
25,Vijayawada,Pod,16645,137,0.0082
25,Ahmedabad,Pod,38881,347,0.0089
25,Agra,WH,2654,1,0.0004
25,Moradabad,Sourcing,2629,4,0.0015
25,Raipur,WH,6797,17,0.0025
25,Pondicherry,Sourcing,11378,16,0.0014
25,Vapi,CX,3917,7,0.0018
25,Faridabad,CX,11258,40,0.0036
25,Patna,DP,19622,13,0.0007
25,Erode,Pod,4146,31,0.0075
25,Eluru,Pod,1103,6,0.0054
25,Thiruvananthapuram,CX,43390,43,0.001
25,Udaipur,DP,5496,1,0.0002
25,Cuddalore,Sourcing,781,2,0.0026
25,Bilaspur,Pod,1300,16,0.0123
25,Trichy,Sourcing,9820,13,0.0013
25,Indore,DP,12147,28,0.0023
25,Meerut,Pod,3700,38,0.0103
25,Thoothukudi,Pod,5310,56,0.0105
25,Vijayawada,Sourcing,16645,27,0.0016
25,Mysore,Sourcing,20235,25,0.0012
25,Anantapur,DP,3975,4,0.001
25,Saharanpur,Pod,861,8,0.0093
25,Kollam,CX,9761,10,0.001
25,Hubli,Pod,2688,20,0.0074
25,Salem,WH,8455,7,0.0008
25,Kottayam,Pod,6234,32,0.0051
25,Vizag,DP,19165,19,0.001
25,Allahabad,CX,1587,2,0.0013
25,Anantapur,Sourcing,3975,4,0.001
25,Kannur,DP,1943,4,0.0021
25,Kota,Pod,1325,15,0.0113
25,Kochi,Sourcing,90235,72,0.0008
25,Bikaner,DP,1162,3,0.0026
25,Kannur,Sourcing,1943,2,0.001
25,Thiruvananthapuram,Sourcing,43390,33,0.0008
25,Guntur,Sourcing,9988,17,0.0017
25,Indore,CX,12147,37,0.003
25,Mysore,DP,20235,21,0.001
25,Thoothukudi,CX,5310,19,0.0036
25,Berhampur,Pod,1895,10,0.0053
25,Belgaum,DP,3389,1,0.0003
25,Nagercoil,DP,4121,3,0.0007
25,Rajkot,DP,4623,8,0.0017
25,Palakkad,WH,4952,3,0.0006
25,Amritsar,Sourcing,3060,5,0.0016
25,Latur,Pod,1295,12,0.0093
25,Kolkata,Sourcing,86826,142,0.0016
25,Jamshedpur,Pod,6264,100,0.016
25,Pune,WH,151953,105,0.0007
25,Anand,DP,993,3,0.003
25,Patna,Pod,19622,245,0.0125
25,Vellore,DP,7581,5,0.0007
25,Pondicherry,WH,11378,11,0.001
25,Vijayawada,WH,16645,25,0.0015
25,Nagpur,Pod,8387,47,0.0056
25,Coimbatore,CX,32299,112,0.0035
25,Gorakhpur,WH,2613,1,0.0004
25,Mathura,WH,1833,2,0.0011
25,Bareilly,DP,1457,4,0.0027
25,Ludhiana,WH,8788,5,0.0006
25,Kozhikode,WH,15103,14,0.0009
25,Guwahati,Pod,9817,118,0.012
25,Kanpur,DP,4579,7,0.0015
25,Coimbatore,Pod,32299,377,0.0117
25,Chennai,Sourcing,249186,377,0.0015
25,Thiruvalla,Sourcing,5094,2,0.0004
25,Patiala,Sourcing,3963,8,0.002
25,Agra,Sourcing,2654,9,0.0034
25,Tirupati,DP,10404,7,0.0007
25,Faridabad,WH,11258,16,0.0014
25,Aurangabad,DP,3861,5,0.0013
25,Aligarh,Sourcing,1542,10,0.0065
25,Jamshedpur,WH,6264,15,0.0024
25,Rajkot,WH,4623,8,0.0017
25,Nashik,Sourcing,8049,10,0.0012
25,Bhopal,Pod,6472,44,0.0068
25,Udaipur,Pod,5496,76,0.0138
25,Pune,Sourcing,151953,332,0.0022
25,Madurai,WH,11605,12,0.001
25,Thiruvallur,Pod,2169,35,0.0161
25,Coimbatore,WH,32299,40,0.0012
25,Hubli,DP,2688,2,0.0007
25,Bhopal,WH,6472,7,0.0011
25,Kota,CX,1325,6,0.0045
25,Aligarh,CX,1542,5,0.0032
25,Amritsar,CX,3060,6,0.002
25,Udaipur,WH,5496,8,0.0015
25,Vapi,Sourcing,3917,6,0.0015
25,Patna,WH,19622,20,0.001
25,Aurangabad,WH,3861,1,0.0003
25,Panipat,Sourcing,3183,6,0.0019
25,Faridabad,DP,11258,15,0.0013
25,Pune,CX,151953,539,0.0035
25,Khammam,Pod,5128,33,0.0064
25,Rohtak,WH,2856,2,0.0007
25,Belgaum,WH,3389,1,0.0003
25,Davanagere,WH,1670,1,0.0006
25,Palakkad,CX,4952,3,0.0006
25,Mysore,WH,20235,31,0.0015
25,Kakinada,WH,3308,4,0.0012
25,Tirupati,WH,10404,17,0.0016
25,Vizag,CX,19165,66,0.0034
25,Central Goa,CX,33143,83,0.0025
25,Kurnool,Sourcing,5200,9,0.0017
25,Dibrugarh,CX,2435,6,0.0025
25,Dehradun,DP,13190,14,0.0011
25,Mangaluru,CX,18602,41,0.0022
25,Manipal,CX,6782,20,0.0029
25,Saharanpur,Sourcing,861,2,0.0023
25,Shivamogga,DP,2924,1,0.0003
25,Vizianagaram,WH,1001,1,0.001
25,Dibrugarh,DP,2435,1,0.0004
25,Latur,Sourcing,1295,2,0.0015
25,Berhampur,DP,1895,1,0.0005
25,Thiruvalla,Pod,5094,15,0.0029
25,Cuddalore,Pod,781,7,0.009
25,Vapi,DP,3917,5,0.0013
25,Thanjavur,DP,5906,2,0.0003
25,Bhilai,CX,1345,8,0.0059
25,Karaikkudi,CX,2457,9,0.0037
25,Muzaffarpur,CX,1082,8,0.0074
25,Jaipur,DP,31221,39,0.0012
25,Muzaffarpur,Pod,1082,21,0.0194
25,Lucknow,Sourcing,18822,26,0.0014
25,Vapi,Pod,3917,23,0.0059
25,Hyderabad,WH,322369,269,0.0008
25,Pondicherry,Pod,11378,130,0.0114
25,Kurnool,WH,5200,6,0.0012
25,Kottayam,DP,6234,4,0.0006
25,Siliguri,WH,3991,2,0.0005
25,Ongole,Pod,1554,15,0.0097
25,Sonipat,Pod,1161,9,0.0078
25,Jamshedpur,CX,6264,29,0.0046
25,Karimnagar,CX,3481,10,0.0029
25,Delhi,DP,158513,204,0.0013
25,Kolhapur,Pod,2453,24,0.0098
25,Noida 1,Pod,58377,765,0.0131
25,Berhampur,CX,1895,6,0.0032
25,Eluru,Sourcing,1103,3,0.0027
25,Tirunelveli,Sourcing,6271,5,0.0008
25,Karnal,Pod,983,10,0.0102
25,Hubli,Sourcing,2688,6,0.0022
25,Allahabad,WH,1587,3,0.0019
25,Pune,DP,151953,215,0.0014
25,Gurgaon,Pod,83980,1004,0.012
25,Kollam,WH,9761,2,0.0002
25,Alappuzha,WH,4055,1,0.0002
25,Bhilai,WH,1345,3,0.0022
25,Gorakhpur,CX,2613,8,0.0031
25,Manipal,DP,6782,6,0.0009
25,Indore,WH,12147,10,0.0008
25,Nagpur,WH,8387,12,0.0014
25,Manipal,Pod,6782,54,0.008
25,Allahabad,Sourcing,1587,2,0.0013
25,Kolhapur,DP,2453,1,0.0004
25,Silchar,WH,3611,4,0.0011
25,Jaipur,Sourcing,31221,75,0.0024
25,Vizianagaram,Sourcing,1001,1,0.001
25,Kolhapur,WH,2453,1,0.0004
25,Berhampur,Sourcing,1895,2,0.0011
25,Dibrugarh,Sourcing,2435,2,0.0008
25,Salem,DP,8455,4,0.0005
25,Ajmer,Pod,2242,9,0.004
25,Central Goa,DP,33143,37,0.0011
25,Sri Ganganagar,Pod,2553,20,0.0078
25,Jodhpur,CX,1984,8,0.004
25,Surat,Sourcing,10035,15,0.0015
25,Kolkata,DP,86826,119,0.0014
25,Ambala,WH,2284,1,0.0004
25,Silchar,CX,3611,8,0.0022
25,Panipat,DP,3183,3,0.0009
25,Belgaum,Pod,3389,9,0.0027
25,Alappuzha,Pod,4055,10,0.0025
25,Kochi,DP,90235,34,0.0004
25,Nellore,Sourcing,5649,10,0.0018
25,Ranchi,CX,8624,31,0.0036
25,Anantapur,CX,3975,5,0.0013
25,Jaipur,CX,31221,128,0.0041
25,Jaipur,WH,31221,23,0.0007
25,Chandigarh,CX,33719,136,0.004
25,Thiruvananthapuram,DP,43390,24,0.0006
25,Delhi,CX,158513,483,0.003
25,Delhi,Sourcing,158513,396,0.0025
25,Hyderabad,Pod,322369,3618,0.0112
25,Thanjavur,Sourcing,5906,3,0.0005
25,Raipur,DP,6797,14,0.0021
25,Chandigarh,Pod,33719,354,0.0105
25,Rajahmundry,CX,3806,6,0.0016
25,Roorkee,Pod,1421,11,0.0077
25,Rohtak,Pod,2856,29,0.0102
25,Gwalior,Pod,4210,41,0.0097
25,Ahmedabad,Sourcing,38881,108,0.0028
25,Tirunelveli,Pod,6271,52,0.0083
25,Kolkata,Pod,86826,987,0.0114
25,Siliguri,CX,3991,8,0.002
25,Kollam,Sourcing,9761,6,0.0006
25,Nanded,DP,993,1,0.001
25,Eluru,CX,1103,1,0.0009
25,Tumakuru,Sourcing,3646,1,0.0003
25,Bareilly,WH,1457,1,0.0007
25,Kannur,Pod,1943,7,0.0036
25,Ambala,DP,2284,3,0.0013
25,Bhubaneswar,DP,34331,23,0.0007
25,Vadodara,Sourcing,7723,13,0.0017
25,Jodhpur,Pod,1984,27,0.0136
25,Gurgaon,CX,83980,256,0.003
25,Thrissur,Sourcing,23837,10,0.0004
25,Aligarh,Pod,1542,13,0.0084
25,Nagercoil,Pod,4121,7,0.0017
25,Kollam,Pod,9761,30,0.0031
25,Kanchipuram,CX,3147,10,0.0032
25,Warangal,WH,8751,19,0.0022
25,Kozhikode,Pod,15103,187,0.0124
25,Bhopal,CX,6472,23,0.0036
25,Amravati,Sourcing,1387,5,0.0036
25,Bikaner,Sourcing,1162,5,0.0043
25,Nizamabad,Sourcing,1502,1,0.0007
25,Moradabad,DP,2629,3,0.0011
25,Dindigul,Sourcing,669,1,0.0015
25,Kannur,WH,1943,1,0.0005
25,Rajahmundry,WH,3806,3,0.0008
25,Jabalpur,Sourcing,3036,6,0.002
25,Kozhikode,DP,15103,5,0.0003
25,Bhopal,Sourcing,6472,9,0.0014
25,Gurgaon,WH,83980,88,0.001
25,Silchar,Sourcing,3611,2,0.0006
25,Faridabad,Sourcing,11258,21,0.0019
25,Mumbai,WH,329611,460,0.0014
25,Chennai,DP,249186,259,0.001
25,Jodhpur,DP,1984,1,0.0005
25,Davanagere,Sourcing,1670,3,0.0018
25,Patiala,CX,3963,9,0.0023
25,Dehradun,Sourcing,13190,37,0.0028
25,Kurnool,CX,5200,20,0.0038
26,Salem,DP,8484,2,0.0002
26,Nellore,CX,5995,21,0.0035
26,Surat,CX,10365,21,0.002
26,Silchar,Pod,4076,25,0.0061
26,Vadodara,WH,8161,8,0.001
26,Kochi,Sourcing,90942,60,0.0007
26,Moradabad,CX,2696,6,0.0022
26,Jabalpur,Sourcing,3458,13,0.0038
26,Gwalior,CX,4196,14,0.0033
26,Rohtak,Sourcing,3041,9,0.003
26,Cuttack,Pod,4217,21,0.005
26,Central Goa,CX,32471,91,0.0028
26,Ranchi,CX,8473,24,0.0028
26,Moradabad,WH,2696,4,0.0015
26,Mangaluru,DP,20604,16,0.0008
26,Rajahmundry,CX,3944,11,0.0028
26,Aligarh,DP,1933,7,0.0036
26,Tumakuru,CX,3699,4,0.0011
26,Thoothukudi,DP,5337,2,0.0004
26,Ajmer,WH,2424,2,0.0008
26,Jalandhar,DP,2774,2,0.0007
26,Karaikkudi,DP,2348,1,0.0004
26,Lonavla,WH,1127,1,0.0009
26,Kozhikode,Sourcing,15234,12,0.0008
26,Noida,CX,24253,65,0.0027
26,Surat,Pod,10365,70,0.0068
26,Pondicherry,Sourcing,10943,13,0.0012
26,Udaipur,WH,5857,12,0.002
26,Ongole,CX,1638,9,0.0055
26,Berhampur,Pod,1771,13,0.0073
26,Dehradun,WH,12831,7,0.0005
26,Thanjavur,WH,5796,8,0.0014
26,Dibrugarh,DP,2463,3,0.0012
26,Jabalpur,CX,3458,7,0.002
26,Roorkee,Sourcing,1350,3,0.0022
26,Central Goa,Pod,32471,193,0.0059
26,Kolkata,DP,89783,161,0.0018
26,Thrissur,WH,24394,8,0.0003
26,Amritsar,CX,3577,11,0.0031
26,Thiruvananthapuram,Sourcing,40170,28,0.0007
26,Bhopal,Pod,7027,41,0.0058
26,Thiruvananthapuram,WH,40170,15,0.0004
26,Alappuzha,Pod,3955,11,0.0028
26,Thoothukudi,Sourcing,5337,5,0.0009
26,Berhampur,WH,1771,2,0.0011
26,Thrissur,DP,24394,4,0.0002
26,Cuttack,WH,4217,1,0.0002
26,Vellore,DP,8003,2,0.0003
26,Siliguri,DP,4157,3,0.0007
26,Hyderabad,DP,322945,552,0.0017
26,Noida 1,DP,59918,129,0.0022
26,Hyderabad,Pod,322945,3804,0.0118
26,Bangalore,WH,593600,667,0.0011
26,Salem,CX,8484,20,0.0024
26,Lucknow,WH,20655,17,0.0008
26,Latur,Pod,1165,8,0.0069
26,Kochi,WH,90942,28,0.0003
26,Rajkot,CX,4862,11,0.0023
26,Vizianagaram,Pod,1103,4,0.0036
26,Ajmer,DP,2424,1,0.0004
26,Mumbai,Sourcing,334139,494,0.0015
26,Karimnagar,Pod,3500,25,0.0071
26,Raipur,CX,6647,46,0.0069
26,Amritsar,Sourcing,3577,3,0.0008
26,Agra,WH,2631,3,0.0011
26,Kannur,CX,2026,2,0.001
26,Anantapur,Pod,4061,29,0.0071
26,Khammam,CX,4877,25,0.0051
26,Saharanpur,Pod,859,19,0.0221
26,Ahmedabad,DP,41410,57,0.0014
26,Pondicherry,Pod,10943,128,0.0117
26,Kollam,Pod,9873,24,0.0024
26,Ajmer,Pod,2424,16,0.0066
26,Vellore,WH,8003,8,0.001
26,Faridabad,DP,12789,27,0.0021
26,Moradabad,Sourcing,2696,8,0.003
26,Sonipat,Pod,1333,16,0.012
26,Davanagere,Sourcing,1630,5,0.0031
26,Karimnagar,WH,3500,2,0.0006
26,Ongole,DP,1638,2,0.0012
26,Eluru,Pod,1234,2,0.0016
26,Guwahati,CX,9785,31,0.0032
26,Kanchipuram,Pod,3287,24,0.0073
26,Tirupur,Pod,5748,48,0.0084
26,Tirupati,DP,10989,6,0.0005
26,Noida,DP,24253,46,0.0019
26,Tirunelveli,Sourcing,6139,7,0.0011
26,Shivamogga,CX,2776,3,0.0011
26,Ajmer,CX,2424,7,0.0029
26,Trichy,Pod,9779,100,0.0102
26,Patna,DP,20552,30,0.0015
26,Aligarh,Sourcing,1933,14,0.0072
26,Guntur,DP,10481,12,0.0011
26,Lonavla,Pod,1127,4,0.0035
26,Palakkad,DP,4891,3,0.0006
26,Madurai,DP,11386,7,0.0006
26,Erode,Sourcing,3931,2,0.0005
26,Anand,DP,1134,3,0.0026
26,Amravati,Sourcing,1542,9,0.0058
26,Roorkee,Pod,1350,14,0.0104
26,Kozhikode,WH,15234,7,0.0005
26,Nizamabad,WH,1431,3,0.0021
26,Ujjain,CX,2313,1,0.0004
26,Bathinda,Pod,1222,14,0.0115
26,Nagercoil,Pod,4175,8,0.0019
26,Aligarh,CX,1933,8,0.0041
26,Bhubaneswar,Sourcing,35117,65,0.0019
26,Vizag,CX,19470,50,0.0026
26,Chandigarh,WH,36016,22,0.0006
26,Vellore,Pod,8003,46,0.0057
26,Bhopal,CX,7027,14,0.002
26,Panipat,Sourcing,3758,23,0.0061
26,Gorakhpur,DP,2755,2,0.0007
26,Berhampur,DP,1771,1,0.0006
26,Hyderabad,WH,322945,185,0.0006
26,Ahmedabad,Sourcing,41410,94,0.0023
26,Nanded,Pod,945,12,0.0127
26,Alappuzha,DP,3955,3,0.0008
26,Bilaspur,CX,1247,11,0.0088
26,Gorakhpur,WH,2755,2,0.0007
26,Anand,CX,1134,2,0.0018
26,Eluru,WH,1234,1,0.0008
26,Dindigul,Sourcing,704,2,0.0028
26,Moradabad,DP,2696,1,0.0004
26,Noida 1,Pod,59918,701,0.0117
26,Madurai,Pod,11386,80,0.007
26,Lucknow,Pod,20655,155,0.0075
26,Kozhikode,CX,15234,22,0.0014
26,Jamshedpur,DP,6154,8,0.0013
26,Alappuzha,CX,3955,3,0.0008
26,Ranchi,WH,8473,6,0.0007
26,Nizamabad,DP,1431,4,0.0028
26,Kota,WH,1229,3,0.0024
26,Guwahati,DP,9785,18,0.0018
26,Kakinada,Sourcing,3435,5,0.0015
26,Varanasi,CX,8122,15,0.0018
26,Noida,WH,24253,33,0.0014
26,Ambala,CX,2374,7,0.0029
26,Belgaum,Sourcing,3271,4,0.0012
26,Raipur,Sourcing,6647,7,0.0011
26,Jamshedpur,Sourcing,6154,13,0.0021
26,Bhimavaram,Sourcing,926,2,0.0022
26,Sri Ganganagar,WH,2655,2,0.0008
26,Aurangabad,WH,3929,2,0.0005
26,Mangaluru,Pod,20604,145,0.007
26,Bhubaneswar,DP,35117,33,0.0009
26,Nellore,Pod,5995,76,0.0127
26,Jodhpur,Sourcing,2025,5,0.0025
26,Ludhiana,DP,9084,12,0.0013
26,Manipal,WH,6980,7,0.001
26,Mathura,Sourcing,1927,7,0.0036
26,Kota,CX,1229,1,0.0008
26,Jalandhar,WH,2774,2,0.0007
26,Jaipur,Pod,33033,267,0.0081
26,Bangalore,Sourcing,593600,1384,0.0023
26,Kochi,CX,90942,139,0.0015
26,Cuttack,CX,4217,9,0.0021
26,Bikaner,Pod,1192,17,0.0143
26,Mangaluru,WH,20604,10,0.0005
26,Tirupur,Sourcing,5748,2,0.0003
26,Varanasi,Sourcing,8122,12,0.0015
26,Belgaum,CX,3271,2,0.0006
26,Bilaspur,WH,1247,2,0.0016
26,Noida 1,CX,59918,180,0.003
26,Kollam,CX,9873,4,0.0004
26,Lucknow,Sourcing,20655,37,0.0018
26,Bhilai,Sourcing,1284,5,0.0039
26,Dibrugarh,Sourcing,2463,1,0.0004
26,Karnal,Sourcing,1260,3,0.0024
26,Patiala,Pod,4169,38,0.0091
26,Gurgaon,CX,86769,273,0.0031
26,Karnal,Pod,1260,16,0.0127
26,Chandigarh,Sourcing,36016,62,0.0017
26,Udaipur,DP,5857,13,0.0022
26,Rohtak,DP,3041,7,0.0023
26,Nagercoil,CX,4175,3,0.0007
26,Muzaffarpur,CX,1272,6,0.0047
26,Kanpur,WH,4491,1,0.0002
26,Jamshedpur,Pod,6154,73,0.0119
26,Guntur,Pod,10481,88,0.0084
26,Vijayawada,Pod,16765,108,0.0064
26,Warangal,Sourcing,9051,13,0.0014
26,Thiruvananthapuram,Pod,40170,251,0.0062
26,Thrissur,CX,24394,12,0.0005
26,Kozhikode,DP,15234,9,0.0006
26,Kanpur,CX,4491,10,0.0022
26,Khammam,WH,4877,3,0.0006
26,Thanjavur,DP,5796,2,0.0003
26,Gwalior,WH,4196,1,0.0002
26,Shivamogga,WH,2776,1,0.0004
26,Khammam,Sourcing,4877,1,0.0002
26,Delhi,WH,162784,189,0.0012
26,Meerut,DP,4226,12,0.0028
26,Erode,CX,3931,13,0.0033
26,Panipat,DP,3758,13,0.0035
26,Tirupati,CX,10989,32,0.0029
26,Thoothukudi,CX,5337,10,0.0019
26,Allahabad,Pod,1979,17,0.0086
26,Gorakhpur,Sourcing,2755,8,0.0029
26,Panipat,Pod,3758,64,0.017
26,Ludhiana,CX,9084,15,0.0017
26,Kollam,WH,9873,3,0.0003
26,Agra,CX,2631,4,0.0015
26,Anantapur,Sourcing,4061,10,0.0025
26,Tumakuru,WH,3699,3,0.0008
26,Vizianagaram,WH,1103,1,0.0009
26,Lonavla,Sourcing,1127,2,0.0018
26,Guwahati,WH,9785,4,0.0004
26,Berhampur,CX,1771,4,0.0023
26,Central Goa,DP,32471,27,0.0008
26,Coimbatore,DP,31332,22,0.0007
26,Dehradun,DP,12831,23,0.0018
26,Bhilai,CX,1284,8,0.0062
26,Kurnool,DP,5268,12,0.0023
26,Kota,DP,1229,4,0.0033
26,Cuddalore,CX,820,1,0.0012
26,Noida,Pod,24253,310,0.0128
26,Ahmedabad,CX,41410,140,0.0034
26,Nagpur,Sourcing,9353,11,0.0012
26,Surat,Sourcing,10365,16,0.0015
26,Vadodara,DP,8161,8,0.001
26,Vijayawada,Sourcing,16765,29,0.0017
26,Faridabad,CX,12789,86,0.0067
26,Dibrugarh,CX,2463,7,0.0028
26,Silchar,DP,4076,3,0.0007
26,Rajkot,WH,4862,1,0.0002
26,Palakkad,WH,4891,1,0.0002
26,Noida 1,Sourcing,59918,170,0.0028
26,Warangal,Pod,9051,91,0.0101
26,Bhopal,Sourcing,7027,15,0.0021
26,Jaipur,WH,33033,23,0.0007
26,Rudrapur,Sourcing,1115,3,0.0027
26,Amravati,Pod,1542,11,0.0071
26,Nashik,WH,8895,13,0.0015
26,Nagercoil,WH,4175,2,0.0005
26,Rohtak,Pod,3041,48,0.0158
26,Tirunelveli,Pod,6139,51,0.0083
26,Indore,Pod,13881,96,0.0069
26,Gurgaon,WH,86769,109,0.0013
26,Dehradun,Sourcing,12831,44,0.0034
26,Karur,CX,2769,5,0.0018
26,Kottayam,CX,6357,3,0.0005
26,Ambala,Pod,2374,23,0.0097
26,Rohtak,CX,3041,12,0.0039
26,Silchar,CX,4076,4,0.001
26,Central Goa,WH,32471,3,0.0001
26,Allahabad,DP,1979,3,0.0015
26,Lucknow,CX,20655,44,0.0021
26,Faridabad,Pod,12789,174,0.0136
26,Thoothukudi,Pod,5337,50,0.0094
26,Bhopal,DP,7027,8,0.0011
26,Siliguri,Sourcing,4157,5,0.0012
26,Kannur,Sourcing,2026,4,0.002
26,Saharanpur,Sourcing,859,5,0.0058
26,Rudrapur,WH,1115,1,0.0009
26,Cuddalore,Sourcing,820,1,0.0012
26,Indore,WH,13881,6,0.0004
26,Kochi,DP,90942,79,0.0009
26,Delhi,Pod,162784,1895,0.0116
26,Jaipur,CX,33033,120,0.0036
26,Gurgaon,Sourcing,86769,185,0.0021
26,Chandigarh,DP,36016,79,0.0022
26,Vadodara,Pod,8161,61,0.0075
26,Vizag,Sourcing,19470,17,0.0009
26,Udaipur,CX,5857,26,0.0044
26,Ambala,DP,2374,9,0.0038
26,Sri Ganganagar,Pod,2655,27,0.0102
26,Pune,WH,158994,58,0.0004
26,Kurnool,WH,5268,7,0.0013
26,Panipat,WH,3758,6,0.0016
26,Vapi,DP,4411,1,0.0002
26,Mysore,Pod,20571,155,0.0075
26,Udaipur,Pod,5857,75,0.0128
26,Delhi,Sourcing,162784,401,0.0025
26,Aurangabad,Pod,3929,39,0.0099
26,Lucknow,DP,20655,27,0.0013
26,Vijayawada,CX,16765,32,0.0019
26,Aligarh,Pod,1933,18,0.0093
26,Trichy,Sourcing,9779,13,0.0013
26,Bilaspur,DP,1247,6,0.0048
26,Muzaffarpur,WH,1272,5,0.0039
26,Surat,WH,10365,5,0.0005
26,Nagpur,WH,9353,6,0.0006
26,Aurangabad,DP,3929,2,0.0005
26,Bilaspur,Sourcing,1247,4,0.0032
26,Rajkot,DP,4862,3,0.0006
26,Vijayawada,DP,16765,9,0.0005
26,Pune,Pod,158994,1358,0.0085
26,Tumakuru,Pod,3699,18,0.0049
26,Thiruvallur,Pod,2126,18,0.0085
26,Erode,Pod,3931,36,0.0092
26,Warangal,CX,9051,29,0.0032
26,Kakinada,Pod,3435,37,0.0108
26,Jamshedpur,CX,6154,23,0.0037
26,Aurangabad,Sourcing,3929,5,0.0013
26,Mysore,DP,20571,8,0.0004
26,Kanpur,DP,4491,3,0.0007
26,Patiala,DP,4169,5,0.0012
26,Sonipat,Sourcing,1333,3,0.0023
26,Ambala,Sourcing,2374,8,0.0034
26,Thiruvalla,DP,5598,4,0.0007
26,Anantapur,WH,4061,1,0.0002
26,Silchar,Sourcing,4076,1,0.0002
26,Meerut,Sourcing,4226,12,0.0028
26,Tirupati,Sourcing,10989,20,0.0018
26,Vizag,DP,19470,30,0.0015
26,Kolhapur,CX,2537,7,0.0028
26,Nellore,Sourcing,5995,10,0.0017
26,Lonavla,CX,1127,2,0.0018
26,Nanded,Sourcing,945,1,0.0011
26,Karaikkudi,WH,2348,5,0.0021
26,Mathura,DP,1927,3,0.0016
26,Vapi,WH,4411,1,0.0002
26,Bareilly,DP,1606,1,0.0006
26,Kolkata,CX,89783,292,0.0033
26,Tirupati,Pod,10989,86,0.0078
26,Rajkot,Sourcing,4862,6,0.0012
26,Jodhpur,Pod,2025,23,0.0114
26,Warangal,WH,9051,13,0.0014
26,Jodhpur,CX,2025,11,0.0054
26,Saharanpur,CX,859,7,0.0081
26,Hubli,CX,2697,3,0.0011
26,Rudrapur,Pod,1115,9,0.0081
26,Kurnool,Sourcing,5268,7,0.0013
26,Thiruvalla,Sourcing,5598,4,0.0007
26,Bareilly,Sourcing,1606,3,0.0019
26,Kakinada,DP,3435,1,0.0003
26,Hyderabad,CX,322945,1321,0.0041
26,Ranchi,Pod,8473,95,0.0112
26,Nellore,DP,5995,10,0.0017
26,Nashik,Pod,8895,106,0.0119
26,Ongole,Pod,1638,21,0.0128
26,Warangal,DP,9051,12,0.0013
26,Kakinada,CX,3435,24,0.007
26,Ongole,Sourcing,1638,5,0.0031
26,Kollam,Sourcing,9873,9,0.0009
26,Karimnagar,DP,3500,4,0.0011
26,Muzaffarpur,Sourcing,1272,4,0.0031
26,Silchar,WH,4076,2,0.0005
26,Tirupur,DP,5748,2,0.0003
26,Mathura,WH,1927,3,0.0016
26,Lonavla,DP,1127,2,0.0018
26,Patna,Pod,20552,309,0.015
26,Gurgaon,Pod,86769,1141,0.0132
26,Hyderabad,Sourcing,322945,576,0.0018
26,Shivamogga,Pod,2776,19,0.0068
26,Pondicherry,WH,10943,16,0.0015
26,Ludhiana,Sourcing,9084,11,0.0012
26,Rajahmundry,WH,3944,3,0.0008
26,Bhilai,DP,1284,6,0.0047
26,Ludhiana,Pod,9084,56,0.0062
26,Ranchi,Sourcing,8473,9,0.0011
26,Anand,Sourcing,1134,1,0.0009
26,Nizamabad,Sourcing,1431,1,0.0007
26,Allahabad,WH,1979,1,0.0005
26,Thoothukudi,WH,5337,3,0.0006
26,Guwahati,Pod,9785,108,0.011
26,Pune,DP,158994,185,0.0012
26,Vellore,CX,8003,11,0.0014
26,Bangalore,DP,593600,797,0.0013
26,Madurai,Sourcing,11386,12,0.0011
26,Karnal,CX,1260,6,0.0048
26,Patiala,CX,4169,10,0.0024
26,Thanjavur,CX,5796,18,0.0031
26,Anantapur,CX,4061,7,0.0017
26,Nanded,CX,945,3,0.0032
26,Ujjain,WH,2313,2,0.0009
26,Vellore,Sourcing,8003,4,0.0005
26,Kochi,Pod,90942,524,0.0058
26,Kottayam,DP,6357,5,0.0008
26,Shivamogga,Sourcing,2776,4,0.0014
26,Hubli,Sourcing,2697,7,0.0026
26,Tirunelveli,DP,6139,3,0.0005
26,Mathura,CX,1927,5,0.0026
26,Mumbai,Pod,334139,3460,0.0104
26,Tirupur,WH,5748,9,0.0016
26,Coimbatore,CX,31332,120,0.0038
26,Mumbai,WH,334139,439,0.0013
26,Varanasi,Pod,8122,65,0.008
26,Bathinda,Sourcing,1222,5,0.0041
26,Kannur,DP,2026,3,0.0015
26,Gorakhpur,CX,2755,3,0.0011
26,Palakkad,Sourcing,4891,1,0.0002
26,Nanded,DP,945,1,0.0011
26,Karur,Sourcing,2769,2,0.0007
26,Bhimavaram,DP,926,1,0.0011
26,Tumakuru,Sourcing,3699,1,0.0003
26,Ujjain,Pod,2313,24,0.0104
26,Dibrugarh,Pod,2463,24,0.0097
26,Madurai,CX,11386,38,0.0033
26,Thiruvananthapuram,CX,40170,75,0.0019
26,Kolkata,WH,89783,78,0.0009
26,Mangaluru,CX,20604,40,0.0019
26,Cuttack,Sourcing,4217,4,0.0009
26,Bathinda,WH,1222,2,0.0016
26,Thiruvalla,CX,5598,3,0.0005
26,Cuttack,DP,4217,2,0.0005
