WEEK,CITY,ITEM_CODE_NEW,ITEM_NAME,Basic Reason for IGCC,SPOC,IGCC,ORDERS,inc_%
16,Thiruvananthapuram,5804,Fresh Green Peas Peeled,External Damage/Bruises,Pod,2,129,0.0155
16,Hyderabad,96341,Pluckk Cold Pressed Extracted Sugarcane Juice (No Preservatives),External Damage/Bruises,Pod,1,39,0.0256
16,Ahmedabad,9499,Mixed Marigold Flowers,External Damage/Bruises,Pod,2,78,0.0256
16,Vadodara,1074,Garlic,External Damage/Bruises,Pod,1,242,0.0041
16,Bhopal,5733,Premium Guava,External Damage/Bruises,Pod,1,85,0.0118
16,Dibrugarh,1074,Garlic,Customer perception / Wrong claim,CX,2,165,0.0121
16,Ranchi,1036,Carrot,Shrivelled / Dry,WH,3,318,0.0094
16,Ranchi,1036,Carrot,External Damage/Bruises,Pod,1,318,0.0031
16,Ranchi,1036,Carrot,Customer perception / Wrong claim,CX,3,318,0.0094
16,Vapi,1128,Sweet Potato,External Damage/Bruises,Pod,2,87,0.023
16,Meerut,4599,Lady's Finger,Overripe,DP,1,161,0.0062
16,Salem,1108,Potato,External Damage/Bruises,Pod,1,517,0.0019
16,Vijayawada,99610,Baby Cabbage,External Damage/Bruises,Pod,1,146,0.0068
16,Hubli,5132,Curry Leaves,Customer perception / Wrong claim,CX,1,146,0.0068
16,Hubli,20422,Daily Apple,Customer perception / Wrong claim,CX,1,41,0.0244
16,Jaipur,15032,Apple Gourd,Internal Rotten,Sourcing,1,68,0.0147
16,Jaipur,15032,Apple Gourd,External Damage/Bruises,Pod,1,68,0.0147
16,Nagpur,7478,Broad Beans,Shrivelled / Dry,WH,1,69,0.0145
16,Coimbatore,1103,Pineapple,Customer perception / Wrong claim,CX,1,51,0.0196
16,Hyderabad,722556,Tadaa Masala Masti Sweet Corn Kernels,External Damage/Bruises,Pod,1,12,0.0833
16,Kota,1296,Tender Coconut,Taste / water content,Sourcing,2,285,0.007
16,Kota,1296,Tender Coconut,External Damage/Bruises,Pod,2,285,0.007
16,Kota,1296,Tender Coconut,External Rotten/ Fungal,Pod,2,285,0.007
16,Guntur,3797,Red & Yellow Bell Peppers,External Damage/Bruises,Pod,1,20,0.05
16,Raipur,1131,Kiran Watermelon,External Damage/Bruises,Pod,1,250,0.004
16,Raipur,1131,Kiran Watermelon,Raw,DP,1,250,0.004
16,Raipur,1131,Kiran Watermelon,Underweight (packing issue),WH,1,250,0.004
16,Raipur,1131,Kiran Watermelon,Customer perception / Wrong claim,CX,2,250,0.008
16,Raipur,1131,Kiran Watermelon,Internal Rotten,Sourcing,3,250,0.012
16,Varanasi,1095,Button Mushroom,External Damage/Bruises,Pod,2,277,0.0072
16,Jaipur,15221,Black Grapes Sharad (Seedless),Customer perception / Wrong claim,CX,1,31,0.0323
16,Jaipur,15221,Black Grapes Sharad (Seedless),External Damage/Bruises,Pod,2,31,0.0645
16,Salem,1131,Kiran Watermelon,Customer perception / Wrong claim,CX,1,487,0.0021
16,Salem,1131,Kiran Watermelon,External Damage/Bruises,Pod,2,487,0.0041
16,Salem,1131,Kiran Watermelon,Raw,DP,1,487,0.0021
16,Trichy,3941,Haricot Beans,Customer perception / Wrong claim,CX,1,452,0.0022
16,Trichy,3941,Haricot Beans,Overripe,DP,1,452,0.0022
16,Trichy,3941,Haricot Beans,External Rotten/ Fungal,Pod,1,452,0.0022
16,Rajkot,38914,Baby Bottle Gourd,External Damage/Bruises,Pod,1,66,0.0152
16,Tirupur,7808,Banana Poovan,External Damage/Bruises,Pod,1,85,0.0118
16,Guwahati,5454,Raw Groundnut,Customer perception / Wrong claim,CX,1,4,0.25
16,Tirunelveli,1096,Muskmelon,External Damage/Bruises,Pod,2,164,0.0122
16,Thiruvananthapuram,33952,Kani-Konna Flower,External Damage/Bruises,Pod,5,215,0.0233
16,Faridabad,21744,Tadaa Sweet Corn Kernels Party Pack,Customer perception / Wrong claim,CX,1,7,0.1429
16,Vadodara,7478,Broad Beans,External Damage/Bruises,Pod,1,67,0.0149
16,Vadodara,7478,Broad Beans,Customer perception / Wrong claim,CX,1,67,0.0149
16,Guntur,6132,Small Green Capsicum,Underweight (packing issue),WH,1,44,0.0227
16,Gorakhpur,3505,Banganapalli / Safeda Mango,Customer perception / Wrong claim,CX,1,11,0.0909
16,Chennai,5804,Fresh Green Peas Peeled,Customer perception / Wrong claim,CX,1,249,0.004
16,Aurangabad,8689,Hybrid Tomato,Customer perception / Wrong claim,CX,2,169,0.0118
16,Hyderabad,4068,Pumpkin Cut,External Damage/Bruises,Pod,1,467,0.0021
16,Hyderabad,4068,Pumpkin Cut,Customer perception / Wrong claim,CX,1,467,0.0021
16,Hyderabad,8675,Brown Chana Sprouts,Customer perception / Wrong claim,CX,1,127,0.0079
16,Hyderabad,8675,Brown Chana Sprouts,External Damage/Bruises,Pod,2,127,0.0157
16,Hyderabad,8675,Brown Chana Sprouts,External Rotten/ Fungal,Pod,1,127,0.0079
16,Noida 1,21744,Tadaa Sweet Corn Kernels Party Pack,External Damage/Bruises,Pod,2,13,0.1538
16,Rajkot,8689,Hybrid Tomato,External Damage/Bruises,Pod,1,491,0.002
16,Rajkot,8689,Hybrid Tomato,Customer perception / Wrong claim,CX,1,491,0.002
16,Bangalore,1047,Coconut,External Rotten/ Fungal,Pod,1,14474,0.0001
16,Bangalore,1047,Coconut,Customer perception / Wrong claim,CX,25,14474,0.0017
16,Bangalore,1047,Coconut,External Damage/Bruises,Pod,75,14474,0.0052
16,Bangalore,1047,Coconut,Incorrect size (sourcing issue),DP,11,14474,0.0008
16,Bangalore,1047,Coconut,Internal Rotten,Sourcing,78,14474,0.0054
16,Varanasi,1296,Tender Coconut,External Rotten/ Fungal,Pod,1,1171,0.0009
16,Varanasi,1296,Tender Coconut,External Damage/Bruises,Pod,20,1171,0.0171
16,Varanasi,1296,Tender Coconut,Customer perception / Wrong claim,CX,3,1171,0.0026
16,Varanasi,1296,Tender Coconut,Taste / water content,Sourcing,8,1171,0.0068
16,Mumbai,14877,Small Cauliflower,Customer perception / Wrong claim,CX,1,6152,0.0002
16,Mumbai,14877,Small Cauliflower,External Damage/Bruises,Pod,17,6152,0.0028
16,Hyderabad,3796,Lemon,External Rotten/ Fungal,Pod,1,21356,0
16,Hyderabad,3796,Lemon,Raw,DP,33,21356,0.0015
16,Hyderabad,3796,Lemon,Customer perception / Wrong claim,CX,14,21356,0.0007
16,Hyderabad,3796,Lemon,Underweight (packing issue),WH,1,21356,0
16,Hyderabad,3796,Lemon,Shrivelled / Dry,WH,1,21356,0
16,Hyderabad,3796,Lemon,External Damage/Bruises,Pod,26,21356,0.0012
16,Latur,15035,Vari Brinjal,External Damage/Bruises,Pod,1,16,0.0625
16,Amravati,1296,Tender Coconut,External Damage/Bruises,Pod,1,89,0.0112
16,Thiruvananthapuram,17060,Mango Neelam,Raw,DP,1,2,0.5
16,Mangaluru,1007,Yelakki Banana,External Damage/Bruises,Pod,1,195,0.0051
16,Delhi,1284,Indian Tomato,Raw,DP,13,17395,0.0007
16,Delhi,1284,Indian Tomato,External Damage/Bruises,Pod,70,17395,0.004
16,Delhi,1284,Indian Tomato,External Rotten/ Fungal,Pod,8,17395,0.0005
16,Delhi,1284,Indian Tomato,Customer perception / Wrong claim,CX,20,17395,0.0012
16,Delhi,1284,Indian Tomato,Underweight (packing issue),WH,6,17395,0.0003
16,Gurgaon,1005,Robusta Banana,External Damage/Bruises,Pod,64,11681,0.0055
16,Gurgaon,1005,Robusta Banana,Raw,DP,107,11681,0.0092
16,Gurgaon,1005,Robusta Banana,Customer perception / Wrong claim,CX,32,11681,0.0027
16,Gurgaon,1005,Robusta Banana,Internal Rotten,Sourcing,6,11681,0.0005
16,Chennai,1013,Beetroot,Underweight (packing issue),WH,1,5202,0.0002
16,Chennai,1013,Beetroot,External Rotten/ Fungal,Pod,1,5202,0.0002
16,Chennai,1013,Beetroot,Customer perception / Wrong claim,CX,11,5202,0.0021
16,Chennai,1013,Beetroot,External Damage/Bruises,Pod,8,5202,0.0015
16,Shivamogga,7821,English Cucumber,Customer perception / Wrong claim,CX,1,106,0.0094
16,Noida 1,1116,Semi ripe Chikoo,External Rotten/ Fungal,Pod,1,210,0.0048
16,Noida 1,1116,Semi ripe Chikoo,Raw,DP,1,210,0.0048
16,Noida 1,1116,Semi ripe Chikoo,External Damage/Bruises,Pod,2,210,0.0095
16,Thiruvananthapuram,4599,Lady's Finger,External Damage/Bruises,Pod,1,1671,0.0006
16,Delhi,52733,Flower Mix,Underweight (packing issue),WH,1,387,0.0026
16,Delhi,52733,Flower Mix,Shrivelled / Dry,WH,2,387,0.0052
16,Noida,3796,Lemon,External Damage/Bruises,Pod,2,604,0.0033
16,Mumbai,1102,Packham Pear - South Africa,Customer perception / Wrong claim,CX,2,1085,0.0018
16,Coimbatore,3796,Lemon,External Damage/Bruises,Pod,1,1601,0.0006
16,Coimbatore,3796,Lemon,Raw,DP,1,1601,0.0006
16,Mysore,1005,Robusta Banana,Raw,DP,4,901,0.0044
16,Mysore,1005,Robusta Banana,External Damage/Bruises,Pod,2,901,0.0022
16,Mysore,1005,Robusta Banana,Customer perception / Wrong claim,CX,1,901,0.0011
16,Delhi,11559,Baby Green Kiwi,Internal Rotten,Sourcing,1,81,0.0123
16,Delhi,11559,Baby Green Kiwi,External Damage/Bruises,Pod,1,81,0.0123
16,Bangalore,1102,Packham Pear - South Africa,External Rotten/ Fungal,Pod,2,1396,0.0014
16,Bangalore,1102,Packham Pear - South Africa,Customer perception / Wrong claim,CX,4,1396,0.0029
16,Bangalore,1102,Packham Pear - South Africa,External Damage/Bruises,Pod,4,1396,0.0029
16,Delhi,1027,Green Capsicum,External Rotten/ Fungal,Pod,2,3663,0.0005
16,Delhi,1027,Green Capsicum,Customer perception / Wrong claim,CX,4,3663,0.0011
16,Delhi,1027,Green Capsicum,External Damage/Bruises,Pod,8,3663,0.0022
16,Thiruvananthapuram,45306,Daily Pomegranate,External Damage/Bruises,Pod,2,423,0.0047
16,Varanasi,1108,Potato,Underweight (packing issue),WH,1,597,0.0017
16,Varanasi,1108,Potato,External Damage/Bruises,Pod,6,597,0.0101
16,Varanasi,1108,Potato,Customer perception / Wrong claim,CX,2,597,0.0034
16,Jaipur,2610,French Beans,Customer perception / Wrong claim,CX,1,473,0.0021
16,Pune,55568,Baby Lady's Finger,External Damage/Bruises,Pod,1,1075,0.0009
16,Hyderabad,16377,Sweet Lime (Mosambi),Raw,DP,2,632,0.0032
16,Thiruvananthapuram,1096,Muskmelon,External Damage/Bruises,Pod,1,210,0.0048
16,Chennai,7458,Banana Red,Taste / water content,Sourcing,1,3460,0.0003
16,Chennai,7458,Banana Red,Customer perception / Wrong claim,CX,11,3460,0.0032
16,Chennai,7458,Banana Red,External Damage/Bruises,Pod,28,3460,0.0081
16,Chennai,7458,Banana Red,Raw,DP,5,3460,0.0014
16,Chennai,7458,Banana Red,Underweight (packing issue),WH,2,3460,0.0006
16,Mathura,1296,Tender Coconut,Taste / water content,Sourcing,1,140,0.0071
16,Mathura,1296,Tender Coconut,External Damage/Bruises,Pod,3,140,0.0214
16,Bangalore,9497,Yellow Shevanti Flowers,External Damage/Bruises,Pod,3,2322,0.0013
16,Bangalore,9497,Yellow Shevanti Flowers,Underweight (packing issue),WH,1,2322,0.0004
16,Bangalore,9497,Yellow Shevanti Flowers,Customer perception / Wrong claim,CX,7,2322,0.003
16,Bangalore,9497,Yellow Shevanti Flowers,Shrivelled / Dry,WH,27,2322,0.0116
16,Bangalore,4517,Green Peas (Matar),Customer perception / Wrong claim,CX,3,1971,0.0015
16,Bangalore,4517,Green Peas (Matar),External Rotten/ Fungal,Pod,2,1971,0.001
16,Bangalore,4517,Green Peas (Matar),External Damage/Bruises,Pod,13,1971,0.0066
16,Kolkata,52733,Flower Mix,Shrivelled / Dry,WH,1,301,0.0033
16,Hyderabad,17040,Durva (Doop) Grass,Shrivelled / Dry,WH,1,493,0.002
16,Hyderabad,17040,Durva (Doop) Grass,Customer perception / Wrong claim,CX,1,493,0.002
16,Delhi,16377,Sweet Lime (Mosambi),Customer perception / Wrong claim,CX,1,209,0.0048
16,Delhi,16377,Sweet Lime (Mosambi),Taste / water content,Sourcing,1,209,0.0048
16,Delhi,16377,Sweet Lime (Mosambi),External Damage/Bruises,Pod,1,209,0.0048
16,Kolkata,1101,Papaya,Raw,DP,9,273,0.033
16,Kolkata,1101,Papaya,External Damage/Bruises,Pod,3,273,0.011
16,Thiruvallur,7816,Ooty Potato,Customer perception / Wrong claim,CX,1,68,0.0147
