City,Store Id,Mar'25,Median,-Apr target per pod,City Target,,,,,City,#pods <Median,total pods,%comply,Median ,city level %,Target,
Bangalore,1382707,0.0017293558149589277,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,Salem,1,2,0.5,0.0013686403933513011,0.0032239287153539606,0.0013686403933513011,0.002256750100747772
Bangalore,1382868,0.0015385079489577363,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,Shivamogga,1,1,1,0.0012705012705012705,0.002120277563608327,0.0012705012705012705,0.0014841942945258287
Bangalore,1382870,0.0014434477781214558,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,Siliguri,1,2,0.5,0.00832309252811345,0.013268998793727383,0.00832309252811345,0.009288299155609168
Bangalore,1383715,0.0021726249259332413,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,Sonipat,1,1,1,0.001409181932804272,0.00303951367781155,0.001409181932804272,0.002127659574468085
Bangalore,1384139,0.001524092383446012,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,Sri Ganganagar,1,2,0.5,0.004506372804093612,0.01146350783339702,0.004506372804093612,0.008024455483377914
Bangalore,1384787,0.0018926402967253512,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,Surat,4,7,0.5714285714285714,0.0028327868852459017,0.007961288604110866,0.0028327868852459017,0.005572902022877605
Bangalore,1384788,0.001691295561065803,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,Thanjavur,1,1,1,0.007462686567164179,0.007692307692307693,0.007462686567164179,0.005384615384615384
Bangalore,1385835,0.0023414030747481887,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,Thiruvalla,1,1,1,0.014705882352941176,0.030612244897959183,0.014705882352941176,0.021428571428571425
Bangalore,1385836,0.0010187422451511787,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,Thiruvananthapuram,5,9,0.5555555555555556,0.0013956734124214933,0.003535835279413216,0.0013956734124214933,0.002475084695589251
Bangalore,1385942,0.003689249344472224,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,Thoothukudi,1,1,1,0.0028649725959143,0.005614973262032086,0.0028649725959143,0.0039304812834224595
Bangalore,1386090,0.0017243617080451672,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,Thrissur,4,7,0.5714285714285714,0.0010090817356205853,0.0018001982240741115,0.0010090817356205853,0.0012601387568518779
