WEEK,CITY,Basic Reason for IGCC,SPOC,ORDERS_TOTAL,IGCC,inc_%
25,Dindigul,Internal Rotten,Sourcing,669,1,0.0015
25,Erode,Raw,Sourcing,4146,1,0.0002
25,Ambala,External Rotten/ Fungal,Pod,2284,2,0.0009
25,Bhubaneswar,External Damage/Bruises,Pod,34329,236,0.0069
25,Faridabad,Taste / water content,Sourcing,11258,12,0.0011
25,Kochi,External Rotten/ Fungal,Pod,90228,40,0.0004
25,Lucknow,Shrivelled / Dry,WH,18822,9,0.0005
25,Kanchipuram,Customer perception / Wrong claim,CX,3147,10,0.0032
25,Tirupur,Shrivelled / Dry,WH,6102,17,0.0028
25,Pondicherry,Internal Rotten,Sourcing,11378,11,0.001
25,Bhimavaram,Underweight (packing issue),WH,893,2,0.0022
25,Thanjavur,Internal Rotten,Sourcing,5906,2,0.0003
25,Jaipur,Overripe,Pod,31220,18,0.0006
25,Pondicherry,Overripe,Pod,11378,5,0.0004
25,Bhubaneswar,Raw,Sourcing,34329,7,0.0002
25,Varanasi,Raw,Sourcing,7822,6,0.0008
25,Jabalpur,Underweight (packing issue),WH,3036,2,0.0007
25,Dibrugarh,Internal Rotten,Sourcing,2435,2,0.0008
25,Kannur,Raw,Sourcing,1943,3,0.0015
25,Allahabad,Shrivelled / Dry,WH,1587,1,0.0006
25,Kottayam,Underweight (packing issue),WH,6234,1,0.0002
25,Karaikkudi,Underweight (packing issue),WH,2457,2,0.0008
25,Mysore,External Damage/Bruises,Pod,20234,135,0.0067
25,Ahmedabad,Raw,Sourcing,38878,25,0.0006
25,Anand,External Damage/Bruises,Pod,993,12,0.0121
25,Thanjavur,External Damage/Bruises,Pod,5906,23,0.0039
25,Silchar,Customer perception / Wrong claim,CX,3611,8,0.0022
25,Kozhikode,Shrivelled / Dry,WH,15103,10,0.0007
25,Noida,Shrivelled / Dry,WH,21568,14,0.0006
25,Vellore,External Rotten/ Fungal,Pod,7580,5,0.0007
25,Lonavla,External Damage/Bruises,Pod,894,7,0.0078
25,Raipur,Shrivelled / Dry,WH,6797,16,0.0024
25,Mathura,Underweight (packing issue),WH,1833,2,0.0011
25,Meerut,Customer perception / Wrong claim,CX,3700,8,0.0022
25,Tirupati,Taste / water content,Sourcing,10401,3,0.0003
25,Eluru,Customer perception / Wrong claim,CX,1103,1,0.0009
25,Coimbatore,Taste / water content,Sourcing,32299,1,0
25,Bikaner,Shrivelled / Dry,WH,1162,1,0.0009
25,Kottayam,Shrivelled / Dry,WH,6234,1,0.0002
25,Panipat,Customer perception / Wrong claim,CX,3183,10,0.0031
25,Pune,Taste / water content,Sourcing,151935,63,0.0004
25,Kozhikode,External Damage/Bruises,Pod,15103,167,0.0111
25,Mumbai,Raw,Sourcing,329563,279,0.0008
25,Central Goa,Internal Rotten,Sourcing,33138,49,0.0015
25,Ambala,Overripe,Pod,2284,2,0.0009
25,Chandigarh,Internal Rotten,Sourcing,33717,48,0.0014
25,Bareilly,Raw,Sourcing,1457,4,0.0027
25,Kakinada,Underweight (packing issue),WH,3308,3,0.0009
25,Guwahati,Shrivelled / Dry,WH,9817,4,0.0004
25,Erode,Internal Rotten,Sourcing,4146,2,0.0005
25,Roorkee,External Rotten/ Fungal,Pod,1421,2,0.0014
25,Muzaffarpur,Underweight (packing issue),WH,1082,1,0.0009
25,Mysore,Incorrect size (sourcing issue),Sourcing,20234,1,0
25,Karaikkudi,Internal Rotten,Sourcing,2457,1,0.0004
25,Gwalior,Shrivelled / Dry,WH,4210,2,0.0005
25,Bangalore,Raw,Sourcing,587721,492,0.0008
25,Tumakuru,Raw,Sourcing,3646,3,0.0008
25,Chennai,Underweight (packing issue),WH,249148,95,0.0004
25,Warangal,External Damage/Bruises,Pod,8751,94,0.0107
25,Nizamabad,External Damage/Bruises,Pod,1502,7,0.0047
25,Kannur,External Damage/Bruises,Pod,1943,7,0.0036
25,Bareilly,External Damage/Bruises,Pod,1457,5,0.0034
25,Amritsar,Customer perception / Wrong claim,CX,3060,6,0.002
25,Jabalpur,Internal Rotten,Sourcing,3036,4,0.0013
25,Khammam,Shrivelled / Dry,WH,5128,3,0.0006
25,Thiruvananthapuram,Shrivelled / Dry,WH,43384,4,0.0001
25,Jalandhar,Internal Rotten,Sourcing,2450,2,0.0008
25,Kozhikode,External Rotten/ Fungal,Pod,15103,20,0.0013
25,Ranchi,Raw,Sourcing,8621,5,0.0006
25,Shivamogga,Overripe,Pod,2924,1,0.0003
25,Guwahati,Underweight (packing issue),WH,9817,1,0.0001
25,Sri Ganganagar,Overripe,Pod,2553,1,0.0004
25,Tumakuru,Shrivelled / Dry,WH,3646,2,0.0005
25,Jodhpur,Raw,Sourcing,1984,1,0.0005
25,Jalandhar,Overripe,Pod,2450,2,0.0008
25,Pune,Internal Rotten,Sourcing,151935,269,0.0018
25,Lucknow,Customer perception / Wrong claim,CX,18822,28,0.0015
25,Lucknow,External Damage/Bruises,Pod,18822,102,0.0054
25,Erode,External Damage/Bruises,Pod,4146,30,0.0072
25,Guntur,Internal Rotten,Sourcing,9988,16,0.0016
25,Hubli,External Damage/Bruises,Pod,2688,20,0.0074
25,Ujjain,Customer perception / Wrong claim,CX,2509,12,0.0048
25,Dibrugarh,Customer perception / Wrong claim,CX,2435,6,0.0025
25,Chennai,External Rotten/ Fungal,Pod,249148,21,0.0001
25,Gwalior,Customer perception / Wrong claim,CX,4210,29,0.0069
25,Cuttack,External Rotten/ Fungal,Pod,4260,2,0.0005
25,Hubli,Taste / water content,Sourcing,2688,3,0.0011
25,Warangal,Raw,Sourcing,8751,10,0.0011
25,Rajahmundry,Internal Rotten,Sourcing,3806,3,0.0008
25,Guwahati,Overripe,Pod,9817,1,0.0001
25,Sri Ganganagar,Taste / water content,Sourcing,2553,2,0.0008
25,Thiruvalla,Taste / water content,Sourcing,5094,1,0.0002
25,Vizianagaram,External Rotten/ Fungal,Pod,1001,1,0.001
25,Mumbai,External Damage/Bruises,Pod,329563,2970,0.009
25,Bangalore,Internal Rotten,Sourcing,587721,973,0.0017
25,Bangalore,Underweight (packing issue),WH,587721,192,0.0003
25,Noida 1,Taste / water content,Sourcing,58374,37,0.0006
25,Alappuzha,External Damage/Bruises,Pod,4055,10,0.0025
25,Thiruvallur,External Rotten/ Fungal,Pod,2169,3,0.0014
25,Hubli,Internal Rotten,Sourcing,2688,3,0.0011
25,Tirupur,Taste / water content,Sourcing,6102,2,0.0003
25,Manipal,External Rotten/ Fungal,Pod,6780,3,0.0004
25,Khammam,Raw,Sourcing,5128,5,0.001
25,Moradabad,External Rotten/ Fungal,Pod,2629,2,0.0008
25,Kannur,Customer perception / Wrong claim,CX,1943,2,0.001
25,Kakinada,Raw,Sourcing,3308,1,0.0003
25,Saharanpur,Internal Rotten,Sourcing,860,1,0.0012
25,Amravati,Raw,Sourcing,1387,1,0.0007
25,Thrissur,External Damage/Bruises,Pod,23837,132,0.0055
25,Hyderabad,Raw,Sourcing,322314,358,0.0011
25,Salem,External Damage/Bruises,Pod,8455,42,0.005
25,Siliguri,Customer perception / Wrong claim,CX,3988,8,0.002
25,Kurnool,External Damage/Bruises,Pod,5199,52,0.01
25,Central Goa,External Damage/Bruises,Pod,33138,216,0.0065
25,Mumbai,Underweight (packing issue),WH,329563,130,0.0004
25,Kolkata,Internal Rotten,Sourcing,86772,109,0.0013
25,Chandigarh,Taste / water content,Sourcing,33717,21,0.0006
25,Vijayawada,Shrivelled / Dry,WH,16644,17,0.001
25,Varanasi,Taste / water content,Sourcing,7822,9,0.0012
25,Karnal,External Damage/Bruises,Pod,983,9,0.0092
25,Thoothukudi,External Damage/Bruises,Pod,5310,52,0.0098
25,Pondicherry,Underweight (packing issue),WH,11378,5,0.0004
25,Thrissur,Customer perception / Wrong claim,CX,23837,23,0.001
25,Erode,Shrivelled / Dry,WH,4146,2,0.0005
25,Nellore,Shrivelled / Dry,WH,5648,8,0.0014
25,Coimbatore,Overripe,Pod,32299,13,0.0004
25,Gwalior,External Rotten/ Fungal,Pod,4210,3,0.0007
25,Mangaluru,Underweight (packing issue),WH,18598,7,0.0004
25,Bikaner,Customer perception / Wrong claim,CX,1162,4,0.0034
25,Vapi,Overripe,Pod,3917,2,0.0005
25,Varanasi,Overripe,Pod,7822,1,0.0001
25,Bilaspur,Underweight (packing issue),WH,1300,2,0.0015
25,Kota,Underweight (packing issue),WH,1325,2,0.0015
25,Karur,Underweight (packing issue),WH,2838,1,0.0004
25,Dibrugarh,External Rotten/ Fungal,Pod,2435,4,0.0016
25,Mysore,Raw,Sourcing,20234,12,0.0006
25,Ahmedabad,Internal Rotten,Sourcing,38878,97,0.0025
25,Madurai,Underweight (packing issue),WH,11605,7,0.0006
25,Delhi,Internal Rotten,Sourcing,158500,238,0.0015
25,Udaipur,Customer perception / Wrong claim,CX,5495,27,0.0049
25,Bilaspur,External Damage/Bruises,Pod,1300,16,0.0123
25,Mysore,Customer perception / Wrong claim,CX,20234,35,0.0017
25,Nagpur,Raw,Sourcing,8381,9,0.0011
25,Bikaner,External Damage/Bruises,Pod,1162,11,0.0095
25,Tumakuru,External Rotten/ Fungal,Pod,3646,2,0.0005
25,Thoothukudi,Internal Rotten,Sourcing,5310,3,0.0006
25,Thrissur,Overripe,Pod,23837,2,0.0001
25,Kurnool,Raw,Sourcing,5199,4,0.0008
25,Kurnool,External Rotten/ Fungal,Pod,5199,3,0.0006
25,Surat,Raw,Sourcing,10032,5,0.0005
25,Tirupati,Overripe,Pod,10401,1,0.0001
25,Kakinada,Shrivelled / Dry,WH,3308,1,0.0003
25,Aurangabad,Underweight (packing issue),WH,3861,1,0.0003
25,Ujjain,Overripe,Pod,2509,1,0.0004
25,Ujjain,Taste / water content,Sourcing,2509,3,0.0012
25,Kottayam,Internal Rotten,Sourcing,6234,2,0.0003
25,Davanagere,Taste / water content,Sourcing,1670,1,0.0006
25,Rajahmundry,External Damage/Bruises,Pod,3806,33,0.0087
25,Delhi,Taste / water content,Sourcing,158500,158,0.001
25,Chennai,Taste / water content,Sourcing,249148,120,0.0005
25,Coimbatore,Shrivelled / Dry,WH,32299,31,0.001
25,Nellore,Customer perception / Wrong claim,CX,5648,19,0.0034
25,Tirunelveli,External Damage/Bruises,Pod,6271,49,0.0078
25,Raipur,Customer perception / Wrong claim,CX,6797,49,0.0072
25,Kochi,Internal Rotten,Sourcing,90228,59,0.0007
25,Trichy,External Damage/Bruises,Pod,9820,81,0.0082
25,Mysore,Overripe,Pod,20234,8,0.0004
25,Coimbatore,External Rotten/ Fungal,Pod,32299,27,0.0008
25,Tirupati,External Rotten/ Fungal,Pod,10401,12,0.0012
25,Manipal,Internal Rotten,Sourcing,6780,4,0.0006
25,Nagercoil,Overripe,Pod,4121,3,0.0007
25,Kanpur,Internal Rotten,Sourcing,4579,10,0.0022
25,Raipur,External Rotten/ Fungal,Pod,6797,7,0.001
25,Salem,Customer perception / Wrong claim,CX,8455,7,0.0008
25,Pondicherry,Shrivelled / Dry,WH,11378,6,0.0005
25,Patiala,External Rotten/ Fungal,Pod,3963,2,0.0005
25,Agra,Internal Rotten,Sourcing,2654,5,0.0019
25,Karur,Customer perception / Wrong claim,CX,2838,3,0.0011
25,Rajkot,Shrivelled / Dry,WH,4621,3,0.0006
25,Tirupur,Underweight (packing issue),WH,6102,2,0.0003
25,Surat,External Rotten/ Fungal,Pod,10032,1,0.0001
25,Jamshedpur,Incorrect size (sourcing issue),Sourcing,6264,2,0.0003
25,Alappuzha,Customer perception / Wrong claim,CX,4055,1,0.0002
25,Dehradun,Incorrect size (sourcing issue),Sourcing,13190,1,0.0001
25,Faridabad,External Damage/Bruises,Pod,11258,127,0.0113
25,Dehradun,External Damage/Bruises,Pod,13190,116,0.0088
25,Kolkata,Shrivelled / Dry,WH,86772,52,0.0006
25,Noida 1,Customer perception / Wrong claim,CX,58374,183,0.0031
25,Mangaluru,External Damage/Bruises,Pod,18598,143,0.0077
25,Pune,Raw,Sourcing,151935,136,0.0009
25,Madurai,Customer perception / Wrong claim,CX,11605,36,0.0031
25,Sonipat,External Damage/Bruises,Pod,1160,9,0.0078
25,Siliguri,Raw,Sourcing,3988,5,0.0013
25,Kakinada,Customer perception / Wrong claim,CX,3308,18,0.0054
25,Roorkee,Customer perception / Wrong claim,CX,1421,7,0.0049
25,Mangaluru,Shrivelled / Dry,WH,18598,14,0.0008
25,Anantapur,Customer perception / Wrong claim,CX,3975,5,0.0013
25,Ludhiana,Shrivelled / Dry,WH,8787,3,0.0003
25,Rajkot,Internal Rotten,Sourcing,4621,3,0.0006
25,Vizag,External Rotten/ Fungal,Pod,19165,8,0.0004
25,Mathura,Customer perception / Wrong claim,CX,1833,2,0.0011
25,Mumbai,Incorrect size (sourcing issue),Sourcing,329563,5,0
25,Rudrapur,Internal Rotten,Sourcing,983,3,0.0031
25,Karimnagar,Incorrect size (sourcing issue),Sourcing,3481,1,0.0003
25,Anand,Overripe,Pod,993,2,0.002
25,Belgaum,Underweight (packing issue),WH,3388,1,0.0003
25,Palakkad,Underweight (packing issue),WH,4952,1,0.0002
25,Delhi,Customer perception / Wrong claim,CX,158500,483,0.003
25,Thiruvananthapuram,External Damage/Bruises,Pod,43384,194,0.0045
25,Kolkata,Underweight (packing issue),WH,86772,53,0.0006
25,Mysore,Internal Rotten,Sourcing,20234,19,0.0009
25,Tirupati,Customer perception / Wrong claim,CX,10401,33,0.0032
25,Jamshedpur,Shrivelled / Dry,WH,6264,9,0.0014
25,Vijayawada,Underweight (packing issue),WH,16644,8,0.0005
25,Guwahati,Customer perception / Wrong claim,CX,9817,14,0.0014
25,Jabalpur,Customer perception / Wrong claim,CX,3036,13,0.0043
25,Anantapur,External Damage/Bruises,Pod,3975,13,0.0033
25,Thoothukudi,External Rotten/ Fungal,Pod,5310,4,0.0008
25,Tirunelveli,Customer perception / Wrong claim,CX,6271,9,0.0014
25,Faridabad,Raw,Sourcing,11258,9,0.0008
25,Mangaluru,Taste / water content,Sourcing,18598,3,0.0002
25,Moradabad,Underweight (packing issue),WH,2629,4,0.0015
25,Warangal,Underweight (packing issue),WH,8751,4,0.0005
25,Allahabad,Customer perception / Wrong claim,CX,1587,2,0.0013
25,Silchar,Underweight (packing issue),WH,3611,1,0.0003
25,Nellore,Underweight (packing issue),WH,5648,1,0.0002
25,Chennai,Incorrect size (sourcing issue),Sourcing,249148,1,0
25,Kolhapur,Underweight (packing issue),WH,2453,1,0.0004
25,Jamshedpur,External Rotten/ Fungal,Pod,6264,7,0.0011
25,Mumbai,Customer perception / Wrong claim,CX,329563,1028,0.0031
25,Pondicherry,External Damage/Bruises,Pod,11378,123,0.0108
25,Hyderabad,Overripe,Pod,322314,153,0.0005
25,Gurgaon,Internal Rotten,Sourcing,83965,114,0.0014
25,Jaipur,Taste / water content,Sourcing,31220,20,0.0006
25,Pondicherry,Customer perception / Wrong claim,CX,11378,39,0.0034
25,Ranchi,Customer perception / Wrong claim,CX,8621,31,0.0036
25,Patna,Customer perception / Wrong claim,CX,19622,68,0.0035
25,Patna,Raw,Sourcing,19622,9,0.0005
25,Thiruvananthapuram,Overripe,Pod,43384,8,0.0002
25,Thanjavur,Customer perception / Wrong claim,CX,5906,18,0.003
25,Cuttack,Customer perception / Wrong claim,CX,4260,8,0.0019
25,Cuddalore,External Damage/Bruises,Pod,781,7,0.009
25,Nashik,Taste / water content,Sourcing,8043,5,0.0006
25,Bhubaneswar,Underweight (packing issue),WH,34329,7,0.0002
25,Thanjavur,Shrivelled / Dry,WH,5906,3,0.0005
25,Kolhapur,Taste / water content,Sourcing,2453,4,0.0016
25,Manipal,Raw,Sourcing,6780,4,0.0006
25,Ajmer,Internal Rotten,Sourcing,2242,5,0.0022
25,Kurnool,Taste / water content,Sourcing,5199,2,0.0004
25,Varanasi,Underweight (packing issue),WH,7822,3,0.0004
25,Bikaner,Raw,Sourcing,1162,1,0.0009
25,Ahmedabad,Incorrect size (sourcing issue),Sourcing,38878,2,0.0001
25,Varanasi,External Rotten/ Fungal,Pod,7822,1,0.0001
25,Jodhpur,Underweight (packing issue),WH,1984,1,0.0005
25,Chennai,External Damage/Bruises,Pod,249148,3111,0.0125
25,Bangalore,Overripe,Pod,587721,277,0.0005
25,Chennai,Customer perception / Wrong claim,CX,249148,1003,0.004
25,Kolhapur,External Damage/Bruises,Pod,2453,22,0.009
25,Vizag,Raw,Sourcing,19165,9,0.0005
25,Ajmer,External Damage/Bruises,Pod,2242,9,0.004
25,Pune,Overripe,Pod,151935,73,0.0005
25,Karimnagar,External Damage/Bruises,Pod,3481,33,0.0095
25,Ahmedabad,Taste / water content,Sourcing,38878,11,0.0003
25,Nashik,Internal Rotten,Sourcing,8043,5,0.0006
25,Gurgaon,Shrivelled / Dry,WH,83965,42,0.0005
25,Vapi,External Damage/Bruises,Pod,3917,21,0.0054
25,Mangaluru,Internal Rotten,Sourcing,18598,23,0.0012
25,Tumakuru,External Damage/Bruises,Pod,3646,21,0.0058
25,Belgaum,Internal Rotten,Sourcing,3388,8,0.0024
25,Roorkee,External Damage/Bruises,Pod,1421,9,0.0063
25,Patna,Shrivelled / Dry,WH,19622,3,0.0002
25,Tirupati,Raw,Sourcing,10401,5,0.0005
25,Jaipur,External Rotten/ Fungal,Pod,31220,11,0.0004
25,Guntur,Taste / water content,Sourcing,9988,1,0.0001
25,Moradabad,Overripe,Pod,2629,2,0.0008
25,Allahabad,Underweight (packing issue),WH,1587,2,0.0013
25,Gwalior,Overripe,Pod,4210,1,0.0002
25,Vizianagaram,Internal Rotten,Sourcing,1001,1,0.001
25,Guntur,External Damage/Bruises,Pod,9988,91,0.0091
25,Mumbai,Shrivelled / Dry,WH,329563,330,0.001
25,Ajmer,Customer perception / Wrong claim,CX,2242,7,0.0031
25,Jamshedpur,Internal Rotten,Sourcing,6264,8,0.0013
25,Trichy,Customer perception / Wrong claim,CX,9820,24,0.0024
25,Jamshedpur,Customer perception / Wrong claim,CX,6264,29,0.0046
25,Bhopal,Underweight (packing issue),WH,6465,6,0.0009
25,Davanagere,External Damage/Bruises,Pod,1670,6,0.0036
25,Dehradun,Taste / water content,Sourcing,13190,13,0.001
25,Salem,Underweight (packing issue),WH,8455,2,0.0002
25,Sri Ganganagar,External Damage/Bruises,Pod,2553,20,0.0078
25,Moradabad,Customer perception / Wrong claim,CX,2629,5,0.0019
25,Nanded,External Damage/Bruises,Pod,993,13,0.0131
25,Indore,Shrivelled / Dry,WH,12144,2,0.0002
25,Nagercoil,Customer perception / Wrong claim,CX,4121,6,0.0015
25,Chandigarh,Shrivelled / Dry,WH,33717,9,0.0003
25,Rajkot,Underweight (packing issue),WH,4621,5,0.0011
25,Ranchi,Underweight (packing issue),WH,8621,5,0.0006
25,Roorkee,Taste / water content,Sourcing,1421,2,0.0014
25,Rajahmundry,Shrivelled / Dry,WH,3806,1,0.0003
25,Rohtak,Taste / water content,Sourcing,2856,1,0.0004
25,Bhopal,Customer perception / Wrong claim,CX,6465,23,0.0036
25,Hyderabad,Shrivelled / Dry,WH,322314,102,0.0003
25,Aurangabad,External Damage/Bruises,Pod,3861,32,0.0083
25,Jabalpur,External Damage/Bruises,Pod,3036,21,0.0069
25,Indore,Customer perception / Wrong claim,CX,12144,37,0.003
25,Pune,Underweight (packing issue),WH,151935,58,0.0004
25,Ludhiana,Customer perception / Wrong claim,CX,8787,14,0.0016
25,Latur,External Damage/Bruises,Pod,1295,12,0.0093
25,Coimbatore,Internal Rotten,Sourcing,32299,43,0.0013
25,Nagpur,Shrivelled / Dry,WH,8381,9,0.0011
25,Meerut,External Damage/Bruises,Pod,3700,38,0.0103
25,Thiruvallur,Shrivelled / Dry,WH,2169,5,0.0023
25,Nellore,Internal Rotten,Sourcing,5648,8,0.0014
25,Thoothukudi,Shrivelled / Dry,WH,5310,2,0.0004
25,Jodhpur,Internal Rotten,Sourcing,1984,5,0.0025
25,Anantapur,Internal Rotten,Sourcing,3975,4,0.001
25,Kozhikode,Overripe,Pod,15103,4,0.0003
25,Bhilai,Customer perception / Wrong claim,CX,1344,8,0.006
25,Allahabad,External Rotten/ Fungal,Pod,1587,1,0.0006
25,Silchar,Internal Rotten,Sourcing,3611,2,0.0006
25,Jalandhar,Incorrect size (sourcing issue),Sourcing,2450,1,0.0004
25,Karnal,Taste / water content,Sourcing,983,1,0.001
25,Nanded,Shrivelled / Dry,WH,993,2,0.002
25,Kottayam,External Rotten/ Fungal,Pod,6234,2,0.0003
25,Chandigarh,External Damage/Bruises,Pod,33717,333,0.0099
25,Guwahati,External Damage/Bruises,Pod,9817,113,0.0115
25,Tirupati,Internal Rotten,Sourcing,10401,10,0.001
25,Patna,Internal Rotten,Sourcing,19622,22,0.0011
25,Noida 1,Raw,Sourcing,58374,53,0.0009
25,Trichy,Shrivelled / Dry,WH,9820,8,0.0008
25,Patna,Overripe,Pod,19622,4,0.0002
25,Kozhikode,Underweight (packing issue),WH,15103,4,0.0003
25,Agra,External Damage/Bruises,Pod,2654,27,0.0102
25,Pondicherry,External Rotten/ Fungal,Pod,11378,7,0.0006
25,Rajahmundry,Overripe,Pod,3806,3,0.0008
25,Agra,Overripe,Pod,2654,3,0.0011
25,Nashik,Underweight (packing issue),WH,8043,2,0.0002
25,Bhilai,Overripe,Pod,1344,2,0.0015
25,Tumakuru,Taste / water content,Sourcing,3646,1,0.0003
25,Dindigul,External Rotten/ Fungal,Pod,669,1,0.0015
25,Hyderabad,Taste / water content,Sourcing,322314,179,0.0006
25,Chennai,Internal Rotten,Sourcing,249148,257,0.001
25,Pondicherry,Raw,Sourcing,11378,4,0.0004
25,Vadodara,Underweight (packing issue),WH,7723,5,0.0006
25,Manipal,Customer perception / Wrong claim,CX,6780,20,0.003
25,Gwalior,Raw,Sourcing,4210,7,0.0017
25,Amritsar,External Damage/Bruises,Pod,3060,18,0.0059
25,Warangal,Shrivelled / Dry,WH,8751,15,0.0017
25,Gurgaon,Raw,Sourcing,83965,87,0.001
25,Delhi,Underweight (packing issue),WH,158500,111,0.0007
25,Thiruvananthapuram,Underweight (packing issue),WH,43384,11,0.0003
25,Thiruvallur,Customer perception / Wrong claim,CX,2169,10,0.0046
25,Cuttack,External Damage/Bruises,Pod,4260,19,0.0045
25,Nagpur,External Rotten/ Fungal,Pod,8381,6,0.0007
25,Jabalpur,Taste / water content,Sourcing,3036,2,0.0007
25,Karimnagar,Internal Rotten,Sourcing,3481,6,0.0017
25,Aurangabad,Overripe,Pod,3861,2,0.0005
25,Bikaner,Overripe,Pod,1162,2,0.0017
25,Trichy,External Rotten/ Fungal,Pod,9820,6,0.0006
25,Thrissur,External Rotten/ Fungal,Pod,23837,4,0.0002
25,Thanjavur,Overripe,Pod,5906,2,0.0003
25,Karnal,Customer perception / Wrong claim,CX,983,2,0.002
25,Noida,Incorrect size (sourcing issue),Sourcing,21568,2,0.0001
25,Aligarh,Underweight (packing issue),WH,1540,2,0.0013
25,Kochi,External Damage/Bruises,Pod,90228,595,0.0066
25,Manipal,Underweight (packing issue),WH,6780,2,0.0003
25,Ahmedabad,Overripe,Pod,38878,12,0.0003
25,Hyderabad,Underweight (packing issue),WH,322314,167,0.0005
25,Nashik,Customer perception / Wrong claim,CX,8043,19,0.0024
25,Dehradun,Internal Rotten,Sourcing,13190,24,0.0018
25,Indore,Underweight (packing issue),WH,12144,8,0.0007
25,Vizag,Shrivelled / Dry,WH,19165,16,0.0008
25,Ranchi,Shrivelled / Dry,WH,8621,5,0.0006
25,Panipat,Taste / water content,Sourcing,3183,5,0.0016
25,Belgaum,Customer perception / Wrong claim,CX,3388,3,0.0009
25,Coimbatore,Raw,Sourcing,32299,14,0.0004
25,Lucknow,Taste / water content,Sourcing,18822,7,0.0004
25,Vizag,Underweight (packing issue),WH,19165,7,0.0004
25,Vadodara,External Rotten/ Fungal,Pod,7723,5,0.0006
25,Indore,External Rotten/ Fungal,Pod,12144,6,0.0005
25,Hubli,Shrivelled / Dry,WH,2688,2,0.0007
25,Ongole,Taste / water content,Sourcing,1554,1,0.0006
25,Rohtak,Overripe,Pod,2856,1,0.0004
25,Udaipur,Shrivelled / Dry,WH,5495,2,0.0004
25,Bhilai,Internal Rotten,Sourcing,1344,1,0.0007
25,Panipat,Shrivelled / Dry,WH,3183,1,0.0003
25,Noida 1,Shrivelled / Dry,WH,58374,52,0.0009
25,Nanded,Customer perception / Wrong claim,CX,993,6,0.006
25,Faridabad,Customer perception / Wrong claim,CX,11258,40,0.0036
25,Noida 1,Internal Rotten,Sourcing,58374,69,0.0012
25,Tumakuru,Customer perception / Wrong claim,CX,3646,7,0.0019
25,Indore,Raw,Sourcing,12144,20,0.0016
25,Faridabad,Shrivelled / Dry,WH,11258,5,0.0004
25,Cuttack,Overripe,Pod,4260,3,0.0007
25,Raipur,Overripe,Pod,6797,3,0.0004
25,Aurangabad,Customer perception / Wrong claim,CX,3861,15,0.0039
25,Noida,Overripe,Pod,21568,15,0.0007
25,Kannur,Internal Rotten,Sourcing,1943,2,0.001
25,Kurnool,Internal Rotten,Sourcing,5199,7,0.0013
25,Thrissur,Shrivelled / Dry,WH,23837,3,0.0001
25,Anantapur,Raw,Sourcing,3975,4,0.001
25,Ajmer,Underweight (packing issue),WH,2242,3,0.0013
25,Surat,Incorrect size (sourcing issue),Sourcing,10032,1,0.0001
25,Jabalpur,Raw,Sourcing,3036,1,0.0003
25,Salem,Taste / water content,Sourcing,8455,1,0.0001
25,Bhubaneswar,Customer perception / Wrong claim,CX,34329,77,0.0022
25,Bangalore,Shrivelled / Dry,WH,587721,274,0.0005
25,Thoothukudi,Customer perception / Wrong claim,CX,5310,19,0.0036
25,Kurnool,Customer perception / Wrong claim,CX,5199,20,0.0038
25,Ludhiana,Taste / water content,Sourcing,8787,8,0.0009
25,Nellore,Raw,Sourcing,5648,8,0.0014
25,Kochi,Raw,Sourcing,90228,24,0.0003
25,Kottayam,Customer perception / Wrong claim,CX,6234,4,0.0006
25,Varanasi,Internal Rotten,Sourcing,7822,14,0.0018
25,Bhopal,Internal Rotten,Sourcing,6465,7,0.0011
25,Jodhpur,Customer perception / Wrong claim,CX,1984,8,0.004
25,Udaipur,External Rotten/ Fungal,Pod,5495,3,0.0005
25,Udaipur,Taste / water content,Sourcing,5495,1,0.0002
25,Amritsar,External Rotten/ Fungal,Pod,3060,1,0.0003
25,Kanchipuram,Incorrect size (sourcing issue),Sourcing,3147,1,0.0003
25,Palakkad,Customer perception / Wrong claim,CX,4952,3,0.0006
25,Pune,Shrivelled / Dry,WH,151935,47,0.0003
25,Meerut,Taste / water content,Sourcing,3700,6,0.0016
25,Noida,Internal Rotten,Sourcing,21568,31,0.0014
25,Allahabad,External Damage/Bruises,Pod,1587,10,0.0063
25,Cuttack,Internal Rotten,Sourcing,4260,7,0.0016
25,Thiruvananthapuram,Internal Rotten,Sourcing,43384,30,0.0007
25,Guntur,Customer perception / Wrong claim,CX,9988,25,0.0025
25,Kollam,Overripe,Pod,9760,2,0.0002
25,Ranchi,Internal Rotten,Sourcing,8621,6,0.0007
25,Mangaluru,Raw,Sourcing,18598,4,0.0002
25,Lucknow,External Rotten/ Fungal,Pod,18822,7,0.0004
25,Moradabad,Internal Rotten,Sourcing,2629,2,0.0008
25,Panipat,Raw,Sourcing,3183,2,0.0006
25,Kota,External Rotten/ Fungal,Pod,1325,1,0.0008
25,Karnal,External Rotten/ Fungal,Pod,983,1,0.001
25,Ambala,Raw,Sourcing,2284,1,0.0004
25,Belgaum,Overripe,Pod,3388,1,0.0003
25,Patna,Taste / water content,Sourcing,19622,13,0.0007
25,Central Goa,Customer perception / Wrong claim,CX,33138,83,0.0025
25,Nashik,External Damage/Bruises,Pod,8043,66,0.0082
25,Bilaspur,Customer perception / Wrong claim,CX,1300,9,0.0069
25,Surat,Overripe,Pod,10032,5,0.0005
