WEEK,CITY,Basic Reason for IGCC,SPOC,ORDERS_TOTAL,IGCC,inc_%
32,Nellore,Raw,Sourcing,8897,9,0.001
32,Chandigarh,Underweight (packing issue),WH,40620,21,0.0005
32,Ludhiana,Customer perception / Wrong claim,CX,10849,20,0.0018
32,Patna,Raw,Sourcing,24971,16,0.0006
32,Pune,Underweight (packing issue),WH,165521,46,0.0003
32,Bhubaneswar,Overripe,Pod,49181,9,0.0002
32,Sri Ganganagar,Customer perception / Wrong claim,CX,3419,10,0.0029
32,Vadodara,Customer perception / Wrong claim,CX,10261,18,0.0018
32,Pondicherry,Customer perception / Wrong claim,CX,14170,27,0.0019
32,Kochi,Taste / water content,Sourcing,101284,11,0.0001
32,Manipal,External Damage/Bruises,Pod,7956,25,0.0031
32,Amritsar,Taste / water content,Sourcing,4863,4,0.0008
32,Thrissur,Raw,Sourcing,26800,9,0.0003
32,Udaipur,External Damage/Bruises,Pod,7158,49,0.0068
32,Coimbatore,Underweight (packing issue),WH,37411,13,0.0003
32,Delhi,Overripe,Pod,196282,43,0.0002
32,Warangal,Internal Rotten,Sourcing,12714,13,0.001
32,Patiala,Taste / water content,Sourcing,5040,8,0.0016
32,Raipur,Customer perception / Wrong claim,CX,7259,14,0.0019
32,Aurangabad,Customer perception / Wrong claim,CX,3960,17,0.0043
32,Ludhiana,Raw,Sourcing,10849,6,0.0006
32,Gwalior,Customer perception / Wrong claim,CX,5678,14,0.0025
32,Faridabad,Internal Rotten,Sourcing,12750,13,0.001
32,Gorakhpur,External Damage/Bruises,Pod,3874,9,0.0023
32,Bhubaneswar,Customer perception / Wrong claim,CX,49181,122,0.0025
32,Bilaspur,Customer perception / Wrong claim,CX,2006,6,0.003
32,Pondicherry,Shrivelled / Dry,WH,14170,8,0.0006
32,Karnal,External Damage/Bruises,Pod,1845,21,0.0114
32,Guntur,Taste / water content,Sourcing,15320,10,0.0007
32,Kollam,External Damage/Bruises,Pod,10660,15,0.0014
32,Vijayawada,Internal Rotten,Sourcing,23537,10,0.0004
32,Jalandhar,Raw,Sourcing,3771,3,0.0008
32,Ranchi,Taste / water content,Sourcing,11173,7,0.0006
32,Muzaffarpur,External Rotten/ Fungal,Pod,1793,7,0.0039
32,Amritsar,Internal Rotten,Sourcing,4863,9,0.0019
32,Bilaspur,Raw,Sourcing,2006,5,0.0025
32,Moradabad,External Rotten/ Fungal,Pod,3649,9,0.0025
32,Amritsar,Raw,Sourcing,4863,3,0.0006
32,Bareilly,Internal Rotten,Sourcing,2443,3,0.0012
32,Panipat,Overripe,Pod,4488,2,0.0004
32,Kanchipuram,Customer perception / Wrong claim,CX,4473,8,0.0018
32,Eluru,Customer perception / Wrong claim,CX,1688,4,0.0024
32,Muzaffarpur,Customer perception / Wrong claim,CX,1793,3,0.0017
32,Kochi,Overripe,Pod,101284,9,0.0001
32,Saharanpur,Customer perception / Wrong claim,CX,1136,3,0.0026
32,Ranchi,Shrivelled / Dry,WH,11173,4,0.0004
32,Panipat,External Rotten/ Fungal,Pod,4488,6,0.0013
32,Karimnagar,Internal Rotten,Sourcing,5006,3,0.0006
32,Nashik,Shrivelled / Dry,WH,7150,3,0.0004
32,Nizamabad,External Damage/Bruises,Pod,1999,3,0.0015
32,Karnal,Internal Rotten,Sourcing,1845,3,0.0016
32,Shivamogga,Customer perception / Wrong claim,CX,3915,4,0.001
32,Karaikkudi,Internal Rotten,Sourcing,3156,4,0.0013
32,Tirupur,External Rotten/ Fungal,Pod,7140,4,0.0006
32,Ujjain,External Rotten/ Fungal,Pod,2626,3,0.0011
32,Mysore,Incorrect size (sourcing issue),Sourcing,30218,2,0.0001
32,Salem,Raw,Sourcing,9873,3,0.0003
32,Jodhpur,Underweight (packing issue),WH,2882,3,0.001
32,Kanpur,Raw,Sourcing,6632,1,0.0002
32,Rudrapur,Underweight (packing issue),WH,1683,1,0.0006
32,Jodhpur,External Rotten/ Fungal,Pod,2882,3,0.001
32,Dibrugarh,Shrivelled / Dry,WH,3337,1,0.0003
32,Panipat,Incorrect size (sourcing issue),Sourcing,4488,1,0.0002
32,Moradabad,Underweight (packing issue),WH,3649,2,0.0005
32,Alappuzha,Raw,Sourcing,3733,1,0.0003
32,Thiruvalla,Shrivelled / Dry,WH,5048,1,0.0002
32,Thoothukudi,Incorrect size (sourcing issue),Sourcing,6603,1,0.0002
32,Dindigul,Underweight (packing issue),WH,1169,1,0.0009
32,Tirupur,Raw,Sourcing,7140,1,0.0001
32,Thiruvalla,Underweight (packing issue),WH,5048,1,0.0002
32,Guntur,Overripe,Pod,15320,2,0.0001
32,Thiruvallur,Customer perception / Wrong claim,CX,2030,1,0.0005
32,Patna,Damage in transit,Pod,24971,1,0
32,Shivamogga,Underweight (packing issue),WH,3915,3,0.0008
32,Bhilai,Shrivelled / Dry,WH,1738,1,0.0006
32,Ambala,Raw,Sourcing,2983,2,0.0007
32,Aurangabad,Raw,Sourcing,3960,1,0.0003
32,Ajmer,External Rotten/ Fungal,Pod,2917,2,0.0007
32,Ajmer,Overripe,Pod,2917,2,0.0007
32,Manipal,Shrivelled / Dry,WH,7956,1,0.0001
32,Latur,Internal Rotten,Sourcing,1165,2,0.0017
32,Sri Ganganagar,Taste / water content,Sourcing,3419,2,0.0006
32,Kakinada,Taste / water content,Sourcing,4777,1,0.0002
32,Kanchipuram,Underweight (packing issue),WH,4473,2,0.0004
32,Mangaluru,Incorrect size (sourcing issue),Sourcing,22145,2,0.0001
32,Karimnagar,Raw,Sourcing,5006,1,0.0002
32,Amritsar,Overripe,Pod,4863,1,0.0002
32,Jamshedpur,Underweight (packing issue),WH,8659,5,0.0006
32,Jabalpur,External Rotten/ Fungal,Pod,4483,2,0.0004
32,Vellore,Incorrect size (sourcing issue),Sourcing,10222,1,0.0001
32,Erode,Taste / water content,Sourcing,4530,1,0.0002
32,Thoothukudi,Underweight (packing issue),WH,6603,1,0.0002
32,Vijayawada,External Rotten/ Fungal,Pod,23537,1,0
32,Amravati,Underweight (packing issue),WH,1810,1,0.0006
32,Kolhapur,Taste / water content,Sourcing,3032,1,0.0003
32,Agra,External Rotten/ Fungal,Pod,3593,1,0.0003
32,Central Goa,Shrivelled / Dry,WH,44291,3,0.0001
32,Thrissur,Taste / water content,Sourcing,26800,1,0
32,Gorakhpur,Taste / water content,Sourcing,3874,1,0.0003
32,Silchar,Overripe,Pod,5548,1,0.0002
32,Karnal,Raw,Sourcing,1845,1,0.0005
32,Kolkata,External Damage/Bruises,Pod,118385,630,0.0053
32,Indore,External Damage/Bruises,Pod,16833,92,0.0055
32,Mumbai,Internal Rotten,Sourcing,362894,413,0.0011
32,Ahmedabad,External Damage/Bruises,Pod,48566,350,0.0072
32,Hyderabad,Customer perception / Wrong claim,CX,351070,1087,0.0031
32,Nellore,Shrivelled / Dry,WH,8897,10,0.0011
32,Kochi,Raw,Sourcing,101284,73,0.0007
32,Aligarh,Internal Rotten,Sourcing,3169,6,0.0019
32,Nashik,External Damage/Bruises,Pod,7150,38,0.0053
32,Siliguri,External Damage/Bruises,Pod,6131,34,0.0055
32,Jamshedpur,Taste / water content,Sourcing,8659,10,0.0012
32,Nagpur,External Damage/Bruises,Pod,11927,39,0.0033
32,Thoothukudi,Internal Rotten,Sourcing,6603,5,0.0008
32,Kolkata,Internal Rotten,Sourcing,118385,112,0.0009
32,Chennai,Taste / water content,Sourcing,286779,70,0.0002
32,Coimbatore,Shrivelled / Dry,WH,37411,21,0.0006
32,Meerut,Customer perception / Wrong claim,CX,4217,8,0.0019
32,Vizag,Customer perception / Wrong claim,CX,29946,64,0.0021
32,Noida 1,Shrivelled / Dry,WH,82344,73,0.0009
32,Vellore,Customer perception / Wrong claim,CX,10222,14,0.0014
32,Bhimavaram,External Damage/Bruises,Pod,1427,6,0.0042
32,Nellore,External Damage/Bruises,Pod,8897,43,0.0048
32,Ambala,Taste / water content,Sourcing,2983,5,0.0017
32,Jamshedpur,External Damage/Bruises,Pod,8659,73,0.0084
32,Mangaluru,Customer perception / Wrong claim,CX,22145,24,0.0011
32,Mysore,Customer perception / Wrong claim,CX,30218,41,0.0014
32,Thiruvananthapuram,Customer perception / Wrong claim,CX,53201,48,0.0009
32,Meerut,Taste / water content,Sourcing,4217,6,0.0014
32,Patiala,Underweight (packing issue),WH,5040,7,0.0014
32,Varanasi,External Damage/Bruises,Pod,11519,41,0.0036
32,Rohtak,External Damage/Bruises,Pod,4152,30,0.0072
32,Pondicherry,Raw,Sourcing,14170,4,0.0003
32,Salem,External Damage/Bruises,Pod,9873,26,0.0026
32,Bhimavaram,Customer perception / Wrong claim,CX,1427,4,0.0028
32,Kozhikode,Customer perception / Wrong claim,CX,17207,19,0.0011
32,Jodhpur,Shrivelled / Dry,WH,2882,3,0.001
32,Ajmer,Internal Rotten,Sourcing,2917,6,0.0021
32,Kolkata,Taste / water content,Sourcing,118385,70,0.0006
32,Aligarh,External Damage/Bruises,Pod,3169,26,0.0082
32,Mangaluru,Shrivelled / Dry,WH,22145,7,0.0003
32,Lucknow,Internal Rotten,Sourcing,25842,8,0.0003
32,Noida,Overripe,Pod,31509,22,0.0007
32,Varanasi,Customer perception / Wrong claim,CX,11519,14,0.0012
32,Vadodara,Raw,Sourcing,10261,8,0.0008
32,Bareilly,External Damage/Bruises,Pod,2443,14,0.0057
32,Pune,External Rotten/ Fungal,Pod,165521,6,0
32,Thoothukudi,Customer perception / Wrong claim,CX,6603,8,0.0012
32,Ranchi,Raw,Sourcing,11173,5,0.0004
32,Kakinada,Raw,Sourcing,4777,4,0.0008
32,Dibrugarh,External Damage/Bruises,Pod,3337,15,0.0045
32,Warangal,Overripe,Pod,12714,4,0.0003
32,Aligarh,Taste / water content,Sourcing,3169,6,0.0019
32,Kozhikode,External Rotten/ Fungal,Pod,17207,15,0.0009
32,Sonipat,Customer perception / Wrong claim,CX,2183,4,0.0018
32,Nellore,External Rotten/ Fungal,Pod,8897,17,0.0019
32,Shivamogga,Internal Rotten,Sourcing,3915,5,0.0013
32,Nizamabad,External Rotten/ Fungal,Pod,1999,2,0.001
32,Vizag,Overripe,Pod,29946,5,0.0002
32,Vadodara,Underweight (packing issue),WH,10261,2,0.0002
32,Nellore,Overripe,Pod,8897,3,0.0003
32,Patna,Incorrect size (sourcing issue),Sourcing,24971,5,0.0002
32,Manipal,External Rotten/ Fungal,Pod,7956,13,0.0016
32,Nanded,External Damage/Bruises,Pod,1057,3,0.0028
32,Berhampur,Customer perception / Wrong claim,CX,2396,14,0.0058
32,Khammam,Raw,Sourcing,6394,3,0.0005
32,Karur,Customer perception / Wrong claim,CX,3503,3,0.0009
32,Silchar,Customer perception / Wrong claim,CX,5548,8,0.0014
32,Surat,External Damage/Bruises,Pod,11438,63,0.0055
32,Patiala,Internal Rotten,Sourcing,5040,3,0.0006
32,Kollam,Underweight (packing issue),WH,10660,3,0.0003
32,Kanpur,Underweight (packing issue),WH,6632,2,0.0003
32,Cuttack,Customer perception / Wrong claim,CX,6244,6,0.001
32,Nagpur,Overripe,Pod,11927,2,0.0002
32,Mangaluru,Overripe,Pod,22145,4,0.0002
32,Sri Ganganagar,Shrivelled / Dry,WH,3419,3,0.0009
32,Tirunelveli,Underweight (packing issue),WH,6955,6,0.0009
32,Moradabad,Internal Rotten,Sourcing,3649,3,0.0008
32,Surat,Overripe,Pod,11438,3,0.0003
32,Ongole,Taste / water content,Sourcing,2111,5,0.0024
32,Thiruvananthapuram,Shrivelled / Dry,WH,53201,12,0.0002
32,Thiruvalla,Customer perception / Wrong claim,CX,5048,5,0.001
32,Karur,Underweight (packing issue),WH,3503,2,0.0006
32,Ludhiana,Overripe,Pod,10849,2,0.0002
32,Nellore,Taste / water content,Sourcing,8897,2,0.0002
32,Nellore,Incorrect size (sourcing issue),Sourcing,8897,3,0.0003
32,Chennai,Damage in transit,Pod,286779,1,0
32,Kanchipuram,External Rotten/ Fungal,Pod,4473,1,0.0002
32,Muzaffarpur,Underweight (packing issue),WH,1793,4,0.0022
32,Tumakuru,Underweight (packing issue),WH,4222,3,0.0007
32,Tirupati,Taste / water content,Sourcing,13965,1,0.0001
32,Tirunelveli,External Rotten/ Fungal,Pod,6955,1,0.0001
32,Kurnool,Overripe,Pod,7080,1,0.0001
32,Gurgaon,Incorrect size (sourcing issue),Sourcing,103012,2,0
32,Thiruvananthapuram,Taste / water content,Sourcing,53201,5,0.0001
32,Indore,External Rotten/ Fungal,Pod,16833,5,0.0003
32,Cuttack,Underweight (packing issue),WH,6244,1,0.0002
32,Kanpur,External Rotten/ Fungal,Pod,6632,1,0.0002
32,Eluru,Overripe,Pod,1688,1,0.0006
32,Kannur,Customer perception / Wrong claim,CX,2486,1,0.0004
32,Jaipur,External Rotten/ Fungal,Pod,43229,5,0.0001
32,Salem,Internal Rotten,Sourcing,9873,2,0.0002
32,Varanasi,External Rotten/ Fungal,Pod,11519,5,0.0004
32,Pondicherry,Incorrect size (sourcing issue),Sourcing,14170,1,0.0001
32,Vizianagaram,Taste / water content,Sourcing,1530,1,0.0007
32,Anantapur,Raw,Sourcing,5874,2,0.0003
32,Eluru,Raw,Sourcing,1688,1,0.0006
32,Meerut,Raw,Sourcing,4217,2,0.0005
32,Meerut,Underweight (packing issue),WH,4217,2,0.0005
32,Vellore,Underweight (packing issue),WH,10222,2,0.0002
32,Karimnagar,Shrivelled / Dry,WH,5006,2,0.0004
32,Karur,Shrivelled / Dry,WH,3503,1,0.0003
32,Allahabad,Internal Rotten,Sourcing,3262,2,0.0006
32,Karur,Taste / water content,Sourcing,3503,1,0.0003
32,Hubli,Shrivelled / Dry,WH,3240,1,0.0003
32,Palakkad,Internal Rotten,Sourcing,5650,2,0.0004
32,Kakinada,Overripe,Pod,4777,1,0.0002
32,Sonipat,Internal Rotten,Sourcing,2183,1,0.0005
32,Gorakhpur,Overripe,Pod,3874,1,0.0003
32,Kakinada,External Rotten/ Fungal,Pod,4777,1,0.0002
32,Sri Ganganagar,External Rotten/ Fungal,Pod,3419,1,0.0003
32,Kannur,Raw,Sourcing,2486,1,0.0004
32,Bathinda,Raw,Sourcing,2070,1,0.0005
32,Salem,External Rotten/ Fungal,Pod,9873,1,0.0001
32,Sonipat,Underweight (packing issue),WH,2183,2,0.0009
32,Karnal,Underweight (packing issue),WH,1845,1,0.0005
32,Rajahmundry,Incorrect size (sourcing issue),Sourcing,5954,1,0.0002
32,Mumbai,Incorrect size (sourcing issue),Sourcing,362894,1,0
32,Bangalore,Raw,Sourcing,685850,537,0.0008
32,Thrissur,External Damage/Bruises,Pod,26800,61,0.0023
32,Kolkata,External Rotten/ Fungal,Pod,118385,376,0.0032
32,Bangalore,External Rotten/ Fungal,Pod,685850,937,0.0014
32,Mysore,External Damage/Bruises,Pod,30218,88,0.0029
32,Chennai,Underweight (packing issue),WH,286779,163,0.0006
32,Vijayawada,Customer perception / Wrong claim,CX,23537,33,0.0014
32,Mumbai,Overripe,Pod,362894,56,0.0002
32,Pondicherry,External Damage/Bruises,Pod,14170,75,0.0053
32,Nellore,Customer perception / Wrong claim,CX,8897,31,0.0035
32,Hyderabad,Shrivelled / Dry,WH,351070,200,0.0006
32,Tirupur,External Damage/Bruises,Pod,7140,20,0.0028
32,Panipat,External Damage/Bruises,Pod,4488,21,0.0047
32,Hyderabad,Taste / water content,Sourcing,351070,81,0.0002
32,Kolkata,Underweight (packing issue),WH,118385,45,0.0004
32,Kochi,Customer perception / Wrong claim,CX,101284,117,0.0012
32,Raipur,External Damage/Bruises,Pod,7259,40,0.0055
32,Sri Ganganagar,External Damage/Bruises,Pod,3419,23,0.0067
32,Thiruvananthapuram,External Damage/Bruises,Pod,53201,209,0.0039
32,Jodhpur,Customer perception / Wrong claim,CX,2882,12,0.0042
32,Palakkad,External Damage/Bruises,Pod,5650,10,0.0018
32,Tirupati,Underweight (packing issue),WH,13965,4,0.0003
32,Vellore,Shrivelled / Dry,WH,10222,5,0.0005
32,Siliguri,Customer perception / Wrong claim,CX,6131,10,0.0016
32,Alappuzha,External Damage/Bruises,Pod,3733,2,0.0005
32,Ludhiana,Taste / water content,Sourcing,10849,11,0.001
32,Rajkot,External Damage/Bruises,Pod,5632,40,0.0071
32,Thiruvananthapuram,Internal Rotten,Sourcing,53201,49,0.0009
32,Bhubaneswar,Taste / water content,Sourcing,49181,5,0.0001
32,Jamshedpur,Customer perception / Wrong claim,CX,8659,25,0.0029
32,Rohtak,Customer perception / Wrong claim,CX,4152,13,0.0031
32,Jalandhar,External Damage/Bruises,Pod,3771,27,0.0072
32,Noida,Raw,Sourcing,31509,32,0.001
32,Tirupati,Internal Rotten,Sourcing,13965,9,0.0006
32,Ranchi,Customer perception / Wrong claim,CX,11173,16,0.0014
32,Vadodara,Internal Rotten,Sourcing,10261,19,0.0019
32,Kozhikode,Raw,Sourcing,17207,5,0.0003
32,Kanchipuram,Shrivelled / Dry,WH,4473,2,0.0004
32,Ranchi,Internal Rotten,Sourcing,11173,7,0.0006
32,Dibrugarh,Customer perception / Wrong claim,CX,3337,4,0.0012
32,Jamshedpur,Raw,Sourcing,8659,3,0.0003
32,Thiruvalla,External Damage/Bruises,Pod,5048,18,0.0036
32,Mysore,Raw,Sourcing,30218,19,0.0006
32,Tumakuru,External Damage/Bruises,Pod,4222,11,0.0026
32,Noida 1,Incorrect size (sourcing issue),Sourcing,82344,17,0.0002
32,Siliguri,Overripe,Pod,6131,3,0.0005
32,Ludhiana,External Rotten/ Fungal,Pod,10849,29,0.0027
32,Madurai,Raw,Sourcing,13987,5,0.0004
32,Nellore,Underweight (packing issue),WH,8897,10,0.0011
32,Vijayawada,Underweight (packing issue),WH,23537,8,0.0003
32,Raipur,Internal Rotten,Sourcing,7259,7,0.001
32,Panipat,Raw,Sourcing,4488,4,0.0009
32,Siliguri,Underweight (packing issue),WH,6131,4,0.0007
32,Nagpur,External Rotten/ Fungal,Pod,11927,8,0.0007
32,Karur,External Damage/Bruises,Pod,3503,7,0.002
32,Dehradun,Raw,Sourcing,13282,8,0.0006
32,Kurnool,External Rotten/ Fungal,Pod,7080,7,0.001
32,Amravati,External Damage/Bruises,Pod,1810,11,0.0061
32,Bareilly,Customer perception / Wrong claim,CX,2443,6,0.0025
32,Nagercoil,Internal Rotten,Sourcing,4864,3,0.0006
32,Panipat,Internal Rotten,Sourcing,4488,7,0.0016
32,Coimbatore,Overripe,Pod,37411,10,0.0003
32,Indore,Underweight (packing issue),WH,16833,6,0.0004
32,Rajkot,Internal Rotten,Sourcing,5632,4,0.0007
32,Udaipur,Internal Rotten,Sourcing,7158,11,0.0015
32,Thiruvallur,Internal Rotten,Sourcing,2030,3,0.0015
32,Ujjain,Raw,Sourcing,2626,1,0.0004
32,Meerut,Overripe,Pod,4217,2,0.0005
32,Vadodara,Overripe,Pod,10261,2,0.0002
32,Gwalior,Raw,Sourcing,5678,1,0.0002
32,Salem,Overripe,Pod,9873,1,0.0001
32,Ambala,External Rotten/ Fungal,Pod,2983,1,0.0003
32,Karnal,Taste / water content,Sourcing,1845,2,0.0011
32,Rudrapur,External Rotten/ Fungal,Pod,1683,1,0.0006
32,Kozhikode,Incorrect size (sourcing issue),Sourcing,17207,2,0.0001
32,Davanagere,Internal Rotten,Sourcing,2168,1,0.0005
32,Bikaner,Internal Rotten,Sourcing,1557,1,0.0006
32,Tirupati,Overripe,Pod,13965,3,0.0002
32,Berhampur,Shrivelled / Dry,WH,2396,1,0.0004
32,Ahmedabad,External Rotten/ Fungal,Pod,48566,22,0.0005
32,Kakinada,Shrivelled / Dry,WH,4777,3,0.0006
32,Nagercoil,Overripe,Pod,4864,1,0.0002
32,Rohtak,Raw,Sourcing,4152,1,0.0002
32,Hyderabad,Incorrect size (sourcing issue),Sourcing,351070,2,0
32,Vapi,Raw,Sourcing,4532,1,0.0002
32,Rajkot,Raw,Sourcing,5632,1,0.0002
32,Lonavla,Overripe,Pod,1448,1,0.0007
32,Raipur,Overripe,Pod,7259,1,0.0001
32,Hyderabad,Damage in transit,Pod,351070,2,0
32,Sonipat,External Rotten/ Fungal,Pod,2183,1,0.0005
32,Davanagere,Underweight (packing issue),WH,2168,1,0.0005
32,Mysore,Taste / water content,Sourcing,30218,1,0
32,Nizamabad,Customer perception / Wrong claim,CX,1999,2,0.001
32,Dehradun,External Rotten/ Fungal,Pod,13282,7,0.0005
32,Belgaum,Internal Rotten,Sourcing,3468,3,0.0009
32,Khammam,Overripe,Pod,6394,2,0.0003
32,Silchar,External Rotten/ Fungal,Pod,5548,1,0.0002
32,Udaipur,Underweight (packing issue),WH,7158,1,0.0001
32,Moradabad,Raw,Sourcing,3649,1,0.0003
32,Eluru,Internal Rotten,Sourcing,1688,2,0.0012
32,Thiruvalla,Overripe,Pod,5048,1,0.0002
32,Thiruvalla,External Rotten/ Fungal,Pod,5048,1,0.0002
32,Eluru,External Damage/Bruises,Pod,1688,2,0.0012
32,Aligarh,Shrivelled / Dry,WH,3169,1,0.0003
32,Ahmedabad,Incorrect size (sourcing issue),Sourcing,48566,1,0
32,Trichy,External Rotten/ Fungal,Pod,11068,2,0.0002
32,Vizianagaram,Internal Rotten,Sourcing,1530,1,0.0007
32,Madurai,Overripe,Pod,13987,1,0.0001
32,Bathinda,Customer perception / Wrong claim,CX,2070,3,0.0014
32,Salem,Underweight (packing issue),WH,9873,2,0.0002
32,Lucknow,Raw,Sourcing,25842,18,0.0007
32,Vellore,Internal Rotten,Sourcing,10222,9,0.0009
32,Indore,Raw,Sourcing,16833,10,0.0006
32,Manipal,Customer perception / Wrong claim,CX,7956,8,0.001
32,Ujjain,External Damage/Bruises,Pod,2626,23,0.0088
32,Amritsar,External Damage/Bruises,Pod,4863,37,0.0076
32,Belgaum,External Damage/Bruises,Pod,3468,8,0.0023
32,Mysore,External Rotten/ Fungal,Pod,30218,22,0.0007
32,Tirupur,Internal Rotten,Sourcing,7140,3,0.0004
32,Nagpur,Customer perception / Wrong claim,CX,11927,22,0.0018
32,Udaipur,Shrivelled / Dry,WH,7158,5,0.0007
32,Vellore,Raw,Sourcing,10222,3,0.0003
32,Cuttack,Internal Rotten,Sourcing,6244,6,0.001
32,Kochi,Incorrect size (sourcing issue),Sourcing,101284,2,0
32,Nagpur,Taste / water content,Sourcing,11927,3,0.0003
32,Mangaluru,Taste / water content,Sourcing,22145,6,0.0003
32,Noida,Underweight (packing issue),WH,31509,21,0.0007
32,Allahabad,External Damage/Bruises,Pod,3262,15,0.0046
32,Kozhikode,Internal Rotten,Sourcing,17207,11,0.0006
32,Lucknow,External Rotten/ Fungal,Pod,25842,29,0.0011
32,Tirunelveli,Internal Rotten,Sourcing,6955,4,0.0006
32,Sri Ganganagar,Raw,Sourcing,3419,4,0.0012
32,Jamshedpur,Internal Rotten,Sourcing,8659,8,0.0009
32,Dindigul,External Damage/Bruises,Pod,1169,5,0.0043
32,Nagpur,Internal Rotten,Sourcing,11927,6,0.0005
32,Rajahmundry,Internal Rotten,Sourcing,5954,3,0.0005
32,Manipal,Internal Rotten,Sourcing,7956,5,0.0006
32,Nagercoil,Raw,Sourcing,4864,4,0.0008
32,Vapi,Internal Rotten,Sourcing,4532,4,0.0009
32,Mangaluru,External Rotten/ Fungal,Pod,22145,14,0.0006
32,Dehradun,Overripe,Pod,13282,2,0.0002
32,Patiala,External Rotten/ Fungal,Pod,5040,8,0.0016
32,Ajmer,Customer perception / Wrong claim,CX,2917,10,0.0034
32,Nashik,Raw,Sourcing,7150,5,0.0007
32,Kannur,Internal Rotten,Sourcing,2486,2,0.0008
32,Lonavla,Customer perception / Wrong claim,CX,1448,5,0.0035
32,Berhampur,External Damage/Bruises,Pod,2396,13,0.0054
32,Allahabad,Taste / water content,Sourcing,3262,5,0.0015
32,Ongole,Customer perception / Wrong claim,CX,2111,3,0.0014
32,Lonavla,External Rotten/ Fungal,Pod,1448,4,0.0028
32,Manipal,Raw,Sourcing,7956,4,0.0005
32,Udaipur,Raw,Sourcing,7158,3,0.0004
32,Kurnool,Underweight (packing issue),WH,7080,2,0.0003
32,Anand,Taste / water content,Sourcing,1437,1,0.0007
32,Tirupur,Shrivelled / Dry,WH,7140,1,0.0001
32,Rajkot,External Rotten/ Fungal,Pod,5632,4,0.0007
32,Thiruvalla,Taste / water content,Sourcing,5048,1,0.0002
32,Karaikkudi,Customer perception / Wrong claim,CX,3156,1,0.0003
32,Mathura,Underweight (packing issue),WH,2221,1,0.0005
32,Raipur,External Rotten/ Fungal,Pod,7259,1,0.0001
32,Kollam,External Rotten/ Fungal,Pod,10660,4,0.0004
32,Alappuzha,Shrivelled / Dry,WH,3733,1,0.0003
32,Bathinda,External Rotten/ Fungal,Pod,2070,1,0.0005
32,Tirunelveli,Incorrect size (sourcing issue),Sourcing,6955,1,0.0001
32,Rohtak,External Rotten/ Fungal,Pod,4152,2,0.0005
32,Roorkee,Raw,Sourcing,1561,1,0.0006
32,Kota,External Damage/Bruises,Pod,1728,5,0.0029
32,Jodhpur,Raw,Sourcing,2882,1,0.0003
32,Eluru,Shrivelled / Dry,WH,1688,1,0.0006
32,Sri Ganganagar,Underweight (packing issue),WH,3419,3,0.0009
32,Lonavla,Underweight (packing issue),WH,1448,1,0.0007
32,Nashik,Incorrect size (sourcing issue),Sourcing,7150,3,0.0004
32,Aligarh,Underweight (packing issue),WH,3169,1,0.0003
32,Panipat,Underweight (packing issue),WH,4488,1,0.0002
32,Saharanpur,Taste / water content,Sourcing,1136,1,0.0009
32,Khammam,Underweight (packing issue),WH,6394,1,0.0002
32,Nagercoil,Incorrect size (sourcing issue),Sourcing,4864,1,0.0002
32,Chandigarh,External Rotten/ Fungal,Pod,40620,33,0.0008
32,Coimbatore,External Rotten/ Fungal,Pod,37411,9,0.0002
32,Tirupati,Incorrect size (sourcing issue),Sourcing,13965,3,0.0002
32,Palakkad,Raw,Sourcing,5650,1,0.0002
32,Nanded,Customer perception / Wrong claim,CX,1057,1,0.0009
32,Gwalior,Overripe,Pod,5678,1,0.0002
32,Varanasi,Underweight (packing issue),WH,11519,2,0.0002
32,Jalandhar,Internal Rotten,Sourcing,3771,2,0.0005
32,Anantapur,Overripe,Pod,5874,1,0.0002
32,Guwahati,Raw,Sourcing,15127,1,0.0001
32,Nizamabad,Incorrect size (sourcing issue),Sourcing,1999,1,0.0005
32,Central Goa,External Rotten/ Fungal,Pod,44291,12,0.0003
32,Salem,Shrivelled / Dry,WH,9873,2,0.0002
32,Thiruvalla,Raw,Sourcing,5048,3,0.0006
32,Noida 1,Damage in transit,Pod,82344,1,0
32,Thiruvallur,External Rotten/ Fungal,Pod,2030,1,0.0005
32,Bangalore,External Damage/Bruises,Pod,685850,2594,0.0038
32,Chennai,External Damage/Bruises,Pod,286779,2095,0.0073
32,Ahmedabad,Customer perception / Wrong claim,CX,48566,145,0.003
32,Chennai,Internal Rotten,Sourcing,286779,288,0.001
32,Amritsar,Customer perception / Wrong claim,CX,4863,14,0.0029
32,Vadodara,External Damage/Bruises,Pod,10261,71,0.0069
32,Central Goa,Underweight (packing issue),WH,44291,14,0.0003
32,Ajmer,External Damage/Bruises,Pod,2917,11,0.0038
32,Bangalore,Overripe,Pod,685850,129,0.0002
32,Vizag,Shrivelled / Dry,WH,29946,8,0.0003
32,Hyderabad,Overripe,Pod,351070,91,0.0003
32,Kanpur,External Damage/Bruises,Pod,6632,21,0.0032
32,Kottayam,Raw,Sourcing,5514,5,0.0009
32,Delhi,Customer perception / Wrong claim,CX,196282,437,0.0022
32,Chandigarh,Internal Rotten,Sourcing,40620,50,0.0012
32,Tirupati,External Damage/Bruises,Pod,13965,63,0.0045
32,Kanchipuram,External Damage/Bruises,Pod,4473,35,0.0078
32,Delhi,Taste / water content,Sourcing,196282,188,0.001
32,Central Goa,External Damage/Bruises,Pod,44291,161,0.0036
