WEEK,CITY,SPOC,ORDERS_TOTAL,IGCC,inc_%
21,Silchar,WH,3816,2,0.0005
21,Thoothukudi,WH,4808,2,0.0004
21,Tirunelveli,WH,5521,5,0.0009
21,Panipat,WH,3634,1,0.0003
21,Cuttack,Sourcing,3811,1,0.0003
21,Allahabad,Sourcing,1813,1,0.0006
21,Salem,WH,7514,1,0.0001
21,Karnal,Sourcing,1061,1,0.0009
21,Karur,Sourcing,2858,1,0.0004
21,Tirupati,Pod,10126,1,0.0001
21,Kakinada,Sourcing,3558,1,0.0003
21,Patiala,Pod,4046,1,0.0002
21,Hyderabad,WH,320059,155,0.0005
21,Varanasi,CX,7927,35,0.0044
21,Vapi,Pod,3598,29,0.0081
21,Karnal,Pod,1061,12,0.0113
21,Ranchi,Pod,6853,72,0.0105
21,Noida,WH,22326,7,0.0003
21,Ahmedabad,WH,36332,7,0.0002
21,Erode,CX,3643,5,0.0014
21,Dehradun,Sourcing,11406,2,0.0002
21,Lonavla,Sourcing,867,1,0.0012
21,Gwalior,WH,3341,1,0.0003
21,Allahabad,Pod,1813,1,0.0006
21,Rajkot,Pod,4011,1,0.0002
21,Bikaner,Pod,1189,2,0.0017
21,Ajmer,Pod,2025,1,0.0005
21,Tumakuru,Sourcing,3376,2,0.0006
21,Saharanpur,Sourcing,708,1,0.0014
21,Bangalore,Pod,609130,1650,0.0027
21,Mumbai,Pod,324581,3003,0.0093
21,Mumbai,Sourcing,324581,413,0.0013
21,Bhopal,CX,8035,39,0.0049
21,Jodhpur,Pod,1978,26,0.0131
21,Meerut,Sourcing,4140,7,0.0017
21,Vizag,CX,18913,47,0.0025
21,Chandigarh,Sourcing,37628,46,0.0012
21,Vapi,Sourcing,3598,4,0.0011
21,Warangal,WH,8423,7,0.0008
21,Alappuzha,Pod,3818,5,0.0013
21,Agra,CX,1619,7,0.0043
21,Khammam,Sourcing,5460,3,0.0005
21,Jalandhar,Pod,1946,7,0.0036
21,Kanpur,Sourcing,3602,3,0.0008
21,Kakinada,Sourcing,3558,4,0.0011
21,Tirupur,Pod,5743,3,0.0005
21,Kozhikode,Sourcing,13902,3,0.0002
21,Aligarh,WH,1620,3,0.0019
21,Mysore,Pod,19534,2,0.0001
21,Vijayawada,Sourcing,16663,4,0.0002
21,Kurnool,Pod,5175,2,0.0004
21,Lonavla,Sourcing,867,1,0.0012
21,Allahabad,Sourcing,1813,1,0.0006
21,Vadodara,Pod,7863,1,0.0001
21,Jabalpur,WH,2921,1,0.0003
21,Bilaspur,CX,1035,4,0.0039
21,Patna,Sourcing,19545,1,0.0001
21,Kochi,Pod,87823,365,0.0042
21,Varanasi,WH,7927,10,0.0013
21,Aligarh,Pod,1620,23,0.0142
21,Coimbatore,WH,29947,10,0.0003
21,Chandigarh,Pod,37628,13,0.0003
21,Kurnool,Sourcing,5175,3,0.0006
21,Pondicherry,Sourcing,11475,4,0.0003
21,Surat,Pod,9800,8,0.0008
21,Nashik,Sourcing,6871,5,0.0007
21,Allahabad,CX,1813,1,0.0006
21,Trichy,Pod,9096,1,0.0001
21,Aligarh,WH,1620,1,0.0006
21,Aurangabad,Pod,2393,4,0.0017
21,Chandigarh,CX,37628,165,0.0044
21,Bangalore,CX,609130,1678,0.0028
21,Vadodara,Sourcing,7863,15,0.0019
21,Delhi,Sourcing,173498,253,0.0015
21,Ahmedabad,Sourcing,36332,14,0.0004
21,Kolkata,CX,89552,184,0.0021
21,Varanasi,Sourcing,7927,10,0.0013
21,Panipat,Sourcing,3634,7,0.0019
21,Tirupati,WH,10126,6,0.0006
21,Kolkata,Sourcing,89552,11,0.0001
21,Tirupati,Sourcing,10126,6,0.0006
21,Cuttack,Pod,3811,2,0.0005
21,Anantapur,Sourcing,3855,1,0.0003
21,Gwalior,Pod,3341,2,0.0006
21,Erode,Sourcing,3643,1,0.0003
21,Siliguri,Sourcing,3236,1,0.0003
21,Thiruvalla,CX,4064,1,0.0002
21,Shivamogga,Sourcing,3122,1,0.0003
21,Kakinada,Pod,3558,1,0.0003
21,Gwalior,WH,3341,1,0.0003
21,Bangalore,Sourcing,609130,540,0.0009
21,Pune,Pod,156717,59,0.0004
21,Thiruvallur,CX,2240,19,0.0085
21,Noida 1,Pod,68409,160,0.0023
21,Ludhiana,CX,7862,17,0.0022
21,Bikaner,CX,1189,10,0.0084
21,Patna,Sourcing,19545,30,0.0015
21,Siliguri,Pod,3236,19,0.0059
21,Eluru,Sourcing,1148,3,0.0026
21,Ongole,Pod,1348,10,0.0074
21,Sonipat,Sourcing,1129,2,0.0018
21,Bhubaneswar,Pod,34727,5,0.0001
21,Vapi,Sourcing,3598,3,0.0008
21,Rohtak,Sourcing,2607,4,0.0015
21,Vellore,Sourcing,7007,2,0.0003
21,Guwahati,Pod,9416,1,0.0001
21,Pondicherry,WH,11475,2,0.0002
21,Tumakuru,WH,3376,1,0.0003
21,Bhimavaram,Sourcing,982,1,0.001
21,Bangalore,WH,609130,409,0.0007
21,Vijayawada,Pod,16663,94,0.0056
21,Chennai,Sourcing,240967,258,0.0011
21,Rohtak,Pod,2607,25,0.0096
21,Nellore,Sourcing,6110,14,0.0023
21,Central Goa,CX,33741,79,0.0023
21,Rajahmundry,Pod,4542,24,0.0053
21,Warangal,Sourcing,8423,4,0.0005
21,Tirunelveli,Sourcing,5521,2,0.0004
21,Thanjavur,CX,5022,7,0.0014
21,Lonavla,CX,867,3,0.0035
21,Trichy,WH,9096,9,0.001
21,Vadodara,Sourcing,7863,2,0.0003
21,Aligarh,Sourcing,1620,2,0.0012
21,Ujjain,WH,1907,1,0.0005
21,Anand,Pod,786,3,0.0038
21,Indore,Pod,12703,2,0.0002
21,Anand,WH,786,1,0.0013
21,Indore,Pod,12703,12,0.0009
21,Indore,Pod,12703,163,0.0128
21,Noida,Sourcing,22326,50,0.0022
21,Noida 1,Sourcing,68409,123,0.0018
21,Noida 1,CX,68409,243,0.0036
21,Kolkata,Pod,89552,236,0.0026
21,Muzaffarpur,Pod,1174,6,0.0051
21,Chandigarh,WH,37628,9,0.0002
21,Warangal,Sourcing,8423,18,0.0021
21,Mumbai,Pod,324581,306,0.0009
21,Kolkata,WH,89552,10,0.0001
21,Rajahmundry,CX,4542,6,0.0013
21,Indore,Sourcing,12703,3,0.0002
21,Ludhiana,Sourcing,7862,7,0.0009
21,Kanpur,Sourcing,3602,6,0.0017
21,Amravati,WH,1061,2,0.0019
21,Aurangabad,Sourcing,2393,2,0.0008
21,Tirupati,WH,10126,3,0.0003
21,Bareilly,Sourcing,1099,3,0.0027
21,Tumakuru,Pod,3376,2,0.0006
21,Sonipat,WH,1129,1,0.0009
21,Hubli,Sourcing,2622,1,0.0004
21,Thoothukudi,Sourcing,4808,1,0.0002
21,Anand,Sourcing,786,1,0.0013
21,Khammam,Pod,5460,1,0.0002
21,Thrissur,Sourcing,21136,2,0.0001
21,Chennai,Pod,240967,2980,0.0124
21,Chennai,Sourcing,240967,66,0.0003
21,Udaipur,WH,5225,7,0.0013
21,Kurnool,Pod,5175,38,0.0073
21,Erode,Pod,3643,15,0.0041
21,Patiala,Pod,4046,34,0.0084
21,Jodhpur,CX,1978,11,0.0056
21,Tirunelveli,Pod,5521,16,0.0029
21,Trichy,Sourcing,9096,11,0.0012
21,Trichy,Sourcing,9096,3,0.0003
21,Mangaluru,WH,17740,6,0.0003
21,Panipat,Pod,3634,5,0.0014
21,Ongole,CX,1348,7,0.0052
21,Coimbatore,Sourcing,29947,7,0.0002
21,Ujjain,Sourcing,1907,3,0.0016
21,Tirunelveli,Sourcing,5521,2,0.0004
21,Rajkot,Pod,4011,2,0.0005
21,Panipat,Sourcing,3634,3,0.0008
21,Moradabad,Pod,2162,3,0.0014
21,Jabalpur,Pod,2921,1,0.0003
21,Ongole,WH,1348,1,0.0007
21,Jaipur,Pod,27698,9,0.0003
21,Pune,Sourcing,156717,11,0.0001
21,Jodhpur,Pod,1978,1,0.0005
21,Delhi,Sourcing,173498,7,0
21,Ongole,Sourcing,1348,1,0.0007
21,Erode,Sourcing,3643,1,0.0003
21,Faridabad,Pod,10636,5,0.0005
21,Udaipur,Pod,5225,1,0.0002
21,Kottayam,Sourcing,5458,1,0.0002
21,Nagpur,WH,9760,1,0.0001
21,Guntur,Sourcing,11562,2,0.0002
21,Pune,Pod,156717,1736,0.0111
21,Khammam,Pod,5460,50,0.0092
21,Ajmer,CX,2025,7,0.0035
21,Manipal,CX,6409,13,0.002
21,Bhilai,Pod,958,10,0.0104
21,Amritsar,Pod,2990,27,0.009
21,Kurnool,CX,5175,32,0.0062
21,Thoothukudi,CX,4808,10,0.0021
21,Kurnool,Pod,5175,5,0.001
21,Thiruvananthapuram,WH,41287,8,0.0002
21,Udaipur,CX,5225,19,0.0036
21,Pune,Pod,156717,84,0.0005
21,Muzaffarpur,Sourcing,1174,4,0.0034
21,Bangalore,Pod,609130,4,0
21,Mangaluru,WH,17740,3,0.0002
21,Jabalpur,CX,2921,6,0.0021
21,Ranchi,Sourcing,6853,4,0.0006
21,Rohtak,Sourcing,2607,5,0.0019
21,Nizamabad,CX,1012,4,0.004
21,Indore,WH,12703,11,0.0009
21,Amritsar,WH,2990,1,0.0003
21,Cuttack,WH,3811,1,0.0003
21,Thanjavur,Pod,5022,1,0.0002
21,Faridabad,CX,10636,48,0.0045
21,Kozhikode,Pod,13902,33,0.0024
21,Moradabad,Pod,2162,14,0.0065
21,Ujjain,CX,1907,9,0.0047
21,Thanjavur,WH,5022,2,0.0004
21,Jaipur,Sourcing,27698,3,0.0001
21,Chennai,WH,240967,123,0.0005
21,Kottayam,Pod,5458,12,0.0022
21,Surat,Pod,9800,2,0.0002
21,Latur,Pod,720,5,0.0069
21,Bhopal,Sourcing,8035,11,0.0014
21,Tirunelveli,Pod,5521,5,0.0009
21,Kanpur,CX,3602,5,0.0014
21,Aurangabad,Pod,2393,21,0.0088
21,Silchar,Sourcing,3816,3,0.0008
21,Bhimavaram,CX,982,5,0.0051
21,Allahabad,WH,1813,1,0.0006
21,Nellore,Sourcing,6110,8,0.0013
21,Varanasi,Sourcing,7927,11,0.0014
21,Kochi,WH,87823,9,0.0001
21,Bangalore,Sourcing,609130,71,0.0001
21,Karaikkudi,WH,2303,1,0.0004
21,Nagercoil,CX,3728,2,0.0005
21,Jalandhar,Sourcing,1946,1,0.0005
21,Kozhikode,WH,13902,1,0.0001
21,Meerut,Pod,4140,1,0.0002
21,Shivamogga,CX,3122,12,0.0038
21,Jamshedpur,WH,4610,2,0.0004
21,Surat,WH,9800,12,0.0012
21,Madurai,Pod,10108,1,0.0001
21,Patiala,Sourcing,4046,4,0.001
21,Bhubaneswar,Sourcing,34727,24,0.0007
21,Berhampur,Sourcing,1700,1,0.0006
21,Kozhikode,Sourcing,13902,5,0.0004
21,Mumbai,Pod,324581,80,0.0002
21,Surat,Pod,9800,68,0.0069
21,Nagpur,CX,9760,32,0.0033
21,Guwahati,Sourcing,9416,7,0.0007
21,Lonavla,Pod,867,4,0.0046
21,Amravati,Sourcing,1061,1,0.0009
21,Bhilai,Sourcing,958,2,0.0021
21,Nashik,WH,6871,1,0.0001
21,Chennai,Pod,240967,70,0.0003
21,Mumbai,WH,324581,196,0.0006
21,Mysore,Sourcing,19534,13,0.0007
21,Tumakuru,Pod,3376,17,0.005
21,Meerut,Sourcing,4140,2,0.0005
21,Kanpur,Pod,3602,18,0.005
21,Manipal,Pod,6409,38,0.0059
21,Rajkot,Sourcing,4011,2,0.0005
21,Eluru,Pod,1148,8,0.007
21,Salem,Sourcing,7514,5,0.0007
21,Madurai,Sourcing,10108,4,0.0004
21,Udaipur,Pod,5225,2,0.0004
21,Guntur,Pod,11562,95,0.0082
21,Kochi,Sourcing,87823,29,0.0003
21,Roorkee,Pod,1250,20,0.016
21,Amravati,CX,1061,7,0.0066
21,Chennai,Pod,240967,1,0
21,Ludhiana,Sourcing,7862,1,0.0001
21,Erode,Pod,3643,1,0.0003
21,Noida 1,Pod,68409,570,0.0083
21,Sri Ganganagar,Pod,2064,15,0.0073
21,Shivamogga,Pod,3122,15,0.0048
21,Bathinda,CX,1306,3,0.0023
21,Moradabad,CX,2162,8,0.0037
21,Lucknow,Pod,18428,2,0.0001
21,Gurgaon,Pod,92760,4,0
21,Silchar,CX,3816,10,0.0026
21,Amritsar,Sourcing,2990,1,0.0003
21,Manipal,Sourcing,6409,8,0.0012
21,Noida,Sourcing,22326,46,0.0021
21,Indore,Sourcing,12703,16,0.0013
21,Vapi,Sourcing,3598,4,0.0011
21,Karimnagar,Pod,2981,2,0.0007
21,Sri Ganganagar,Sourcing,2064,1,0.0005
21,Gurgaon,CX,92760,452,0.0049
21,Jaipur,Sourcing,27698,42,0.0015
21,Roorkee,CX,1250,7,0.0056
21,Shivamogga,WH,3122,2,0.0006
21,Panipat,Sourcing,3634,1,0.0003
21,Tumakuru,Sourcing,3376,2,0.0006
21,Kurnool,WH,5175,2,0.0004
21,Lucknow,Pod,18428,99,0.0054
21,Dehradun,Pod,11406,123,0.0108
21,Bhubaneswar,Pod,34727,10,0.0003
21,Rajahmundry,Sourcing,4542,3,0.0007
21,Vadodara,Pod,7863,5,0.0006
21,Silchar,Sourcing,3816,3,0.0008
21,Guntur,Sourcing,11562,2,0.0002
21,Thiruvalla,Sourcing,4064,1,0.0002
21,Patiala,Sourcing,4046,3,0.0007
21,Bhopal,Pod,8035,69,0.0086
21,Surat,Sourcing,9800,13,0.0013
21,Faridabad,Sourcing,10636,18,0.0017
21,Ujjain,Pod,1907,12,0.0063
21,Vadodara,Pod,7863,65,0.0083
21,Vellore,Sourcing,7007,8,0.0011
21,Ongole,Sourcing,1348,5,0.0037
21,Vizag,Pod,18913,6,0.0003
21,Palakkad,WH,4187,1,0.0002
21,Rohtak,CX,2607,7,0.0027
21,Sonipat,Pod,1129,6,0.0053
21,Ranchi,WH,6853,4,0.0006
21,Surat,WH,9800,3,0.0003
21,Bilaspur,Sourcing,1035,3,0.0029
21,Gurgaon,Sourcing,92760,219,0.0024
21,Guntur,Sourcing,11562,8,0.0007
21,Mangaluru,Sourcing,17740,11,0.0006
21,Delhi,Pod,173498,2,0
21,Anand,Pod,786,7,0.0089
21,Kanchipuram,Pod,3007,2,0.0007
21,Karur,Pod,2858,8,0.0028
21,Jalandhar,CX,1946,2,0.001
21,Kanpur,Pod,3602,1,0.0003
21,Vellore,Pod,7007,1,0.0001
21,Kakinada,Sourcing,3558,1,0.0003
21,Thanjavur,Pod,5022,13,0.0026
21,Bhimavaram,Pod,982,6,0.0061
21,Gurgaon,Sourcing,92760,85,0.0009
21,Rajahmundry,WH,4542,2,0.0004
21,Silchar,Pod,3816,28,0.0073
21,Noida 1,WH,68409,23,0.0003
21,Rajkot,CX,4011,17,0.0042
21,Bhubaneswar,WH,34727,6,0.0002
21,Bareilly,Pod,1099,6,0.0055
21,Kurnool,Sourcing,5175,3,0.0006
21,Ujjain,WH,1907,5,0.0026
21,Bangalore,Sourcing,609130,983,0.0016
21,Raipur,Pod,5105,9,0.0018
21,Lucknow,Sourcing,18428,14,0.0008
21,Kochi,Sourcing,87823,7,0.0001
21,Noida 1,Pod,68409,15,0.0002
21,Vellore,Sourcing,7007,3,0.0004
21,Pune,Sourcing,156717,155,0.001
21,Jaipur,Sourcing,27698,68,0.0025
21,Kolhapur,CX,1949,7,0.0036
21,Indore,WH,12703,5,0.0004
21,Alappuzha,CX,3818,1,0.0003
21,Kochi,WH,87823,7,0.0001
21,Nizamabad,Sourcing,1012,1,0.001
21,Thiruvallur,Sourcing,2240,4,0.0018
21,Delhi,Sourcing,173498,273,0.0016
21,Kochi,Pod,87823,8,0.0001
21,Muzaffarpur,CX,1174,5,0.0043
21,Ranchi,CX,6853,34,0.005
21,Aligarh,CX,1620,12,0.0074
21,Ahmedabad,Pod,36332,17,0.0005
21,Ludhiana,Pod,7862,38,0.0048
21,Warangal,WH,8423,9,0.0011
21,Patna,Pod,19545,219,0.0112
21,Kottayam,CX,5458,5,0.0009
21,Jalandhar,Sourcing,1946,4,0.0021
21,Nellore,Pod,6110,2,0.0003
21,Bhubaneswar,CX,34727,75,0.0022
21,Jabalpur,Pod,2921,25,0.0086
21,Khammam,Sourcing,5460,2,0.0004
21,Anantapur,Sourcing,3855,1,0.0003
21,Nashik,CX,6871,40,0.0058
21,Mysore,CX,19534,39,0.002
21,Karnal,WH,1061,1,0.0009
21,Kolkata,Pod,89552,449,0.005
21,Faridabad,Pod,10636,148,0.0139
21,Thiruvananthapuram,Pod,41287,25,0.0006
21,Kannur,Sourcing,1827,1,0.0005
21,Raipur,Pod,5105,53,0.0104
21,Ahmedabad,Sourcing,36332,26,0.0007
21,Palakkad,WH,4187,1,0.0002
21,Nagercoil,Sourcing,3728,2,0.0005
21,Gurgaon,WH,92760,39,0.0004
21,Raipur,Sourcing,5105,13,0.0025
21,Palakkad,CX,4187,5,0.0012
21,Ajmer,Pod,2025,16,0.0079
21,Dehradun,Pod,11406,8,0.0007
21,Panipat,WH,3634,2,0.0006
21,Rajkot,WH,4011,2,0.0005
21,Amravati,Sourcing,1061,1,0.0009
21,Faridabad,WH,10636,2,0.0002
21,Patna,Sourcing,19545,47,0.0024
21,Mumbai,Sourcing,324581,290,0.0009
21,Amritsar,WH,2990,1,0.0003
21,Noida 1,Sourcing,68409,138,0.002
21,Nagpur,Pod,9760,56,0.0057
21,Nanded,Pod,772,6,0.0078
21,Jamshedpur,Sourcing,4610,3,0.0007
21,Mysore,Pod,19534,1,0.0001
21,Ahmedabad,Pod,36332,12,0.0003
21,Jamshedpur,CX,4610,34,0.0074
21,Dehradun,Sourcing,11406,18,0.0016
21,Jaipur,WH,27698,18,0.0007
21,Nashik,Pod,6871,5,0.0007
21,Thiruvallur,WH,2240,4,0.0018
21,Manipal,WH,6409,2,0.0003
21,Central Goa,Pod,33741,12,0.0004
21,Allahabad,WH,1813,1,0.0006
21,Vijayawada,Pod,16663,1,0.0001
21,Thrissur,Pod,21136,1,0
21,Agra,Sourcing,1619,1,0.0006
21,Guntur,WH,11562,13,0.0011
21,Kakinada,CX,3558,8,0.0022
21,Kakinada,Pod,3558,25,0.007
21,Ajmer,Sourcing,2025,3,0.0015
21,Gwalior,Sourcing,3341,6,0.0018
21,Delhi,Pod,173498,1775,0.0102
21,Tirupati,CX,10126,53,0.0052
21,Jaipur,Pod,27698,7,0.0003
21,Thiruvananthapuram,Sourcing,41287,19,0.0005
21,Hubli,Pod,2622,14,0.0053
21,Chennai,CX,240967,909,0.0038
21,Palakkad,Sourcing,4187,3,0.0007
22,Cuddalore,CX,456,5,0.011
22,Vadodara,Sourcing,7966,4,0.0005
22,Vapi,Sourcing,3793,4,0.0011
22,Raipur,WH,5198,8,0.0015
22,Tumakuru,WH,3487,2,0.0006
22,Noida,Pod,21989,4,0.0002
22,Agra,WH,2125,3,0.0014
22,Berhampur,Sourcing,1780,2,0.0011
22,Davanagere,Pod,1584,4,0.0025
22,Gorakhpur,Sourcing,2531,1,0.0004
22,Amravati,Pod,1140,1,0.0009
22,Guwahati,Pod,10822,4,0.0004
22,Thiruvananthapuram,Sourcing,43090,1,0
22,Saharanpur,Sourcing,715,2,0.0028
22,Salem,Sourcing,7859,1,0.0001
22,Kakinada,Sourcing,3371,1,0.0003
22,Thanjavur,Sourcing,5704,1,0.0002
22,Belgaum,Pod,3365,1,0.0003
22,Ongole,Sourcing,1457,3,0.0021
22,Kottayam,WH,5556,1,0.0002
22,Erode,Sourcing,3956,1,0.0003
22,Ambala,Sourcing,1881,1,0.0005
22,Shivamogga,Sourcing,3066,1,0.0003
22,Bhubaneswar,Pod,34061,193,0.0057
22,Meerut,Pod,4410,27,0.0061
22,Bathinda,CX,1263,6,0.0048
22,Mangaluru,Sourcing,18256,16,0.0009
22,Warangal,Sourcing,8390,14,0.0017
22,Chandigarh,Sourcing,33649,74,0.0022
22,Jabalpur,Sourcing,2996,7,0.0023
22,Ludhiana,Sourcing,8175,12,0.0015
22,Dibrugarh,Sourcing,2273,4,0.0018
22,Aligarh,CX,2072,16,0.0077
22,Patna,Sourcing,20514,39,0.0019
22,Gorakhpur,Sourcing,2531,5,0.002
22,Meerut,Sourcing,4410,10,0.0023
22,Rudrapur,CX,1053,4,0.0038
22,Palakkad,Pod,4874,3,0.0006
22,Bareilly,CX,1326,4,0.003
22,Tirupur,WH,5999,1,0.0002
22,Pondicherry,WH,11031,5,0.0005
22,Kollam,Sourcing,8462,1,0.0001
22,Ongole,Sourcing,1457,1,0.0007
22,Eluru,WH,1234,1,0.0008
22,Central Goa,Sourcing,35118,27,0.0008
22,Ujjain,Pod,2010,1,0.0005
22,Rajkot,Pod,4265,17,0.004
22,Tirupati,Pod,8677,52,0.006
22,Chennai,WH,237446,116,0.0005
22,Manipal,Sourcing,6907,6,0.0009
22,Hyderabad,Sourcing,306848,402,0.0013
22,Guntur,Pod,11583,68,0.0059
22,Central Goa,Pod,35118,21,0.0006
22,Pondicherry,Pod,11031,16,0.0015
22,Noida,Sourcing,21989,49,0.0022
22,Nellore,Sourcing,5980,10,0.0017
22,Nizamabad,Sourcing,1188,2,0.0017
22,Ambala,Sourcing,1881,2,0.0011
22,Tirupati,Sourcing,8677,6,0.0007
22,Dindigul,Pod,524,2,0.0038
22,Kota,Pod,2511,3,0.0012
22,Noida,Sourcing,21989,4,0.0002
22,Pondicherry,WH,11031,3,0.0003
22,Nizamabad,CX,1188,4,0.0034
22,Vellore,WH,7077,3,0.0004
22,Erode,CX,3956,4,0.001
22,Surat,WH,10110,11,0.0011
22,Jabalpur,Sourcing,2996,1,0.0003
22,Silchar,Pod,4122,10,0.0024
22,Rohtak,CX,2767,8,0.0029
22,Kota,Sourcing,2511,1,0.0004
22,Berhampur,Pod,1780,1,0.0006
22,Hubli,Pod,2621,10,0.0038
22,Alappuzha,Pod,3932,7,0.0018
22,Thoothukudi,Pod,5287,2,0.0004
22,Tirupur,Pod,5999,3,0.0005
22,Gurgaon,WH,89691,34,0.0004
22,Nashik,Pod,8210,51,0.0062
22,Patna,Pod,20514,221,0.0108
22,Lucknow,Pod,19124,54,0.0028
22,Panipat,Pod,3719,34,0.0091
22,Pondicherry,Pod,11031,68,0.0062
22,Coimbatore,CX,30194,65,0.0022
22,Ludhiana,Pod,8175,35,0.0043
22,Mysore,Sourcing,19934,17,0.0009
22,Amravati,WH,1140,3,0.0026
22,Tumakuru,Sourcing,3487,4,0.0011
22,Muzaffarpur,Sourcing,1247,2,0.0016
22,Vapi,Sourcing,3793,4,0.0011
22,Thiruvalla,Pod,4274,2,0.0005
22,Pune,Pod,155460,95,0.0006
22,Alappuzha,Sourcing,3932,4,0.001
22,Bhubaneswar,Pod,34061,10,0.0003
22,Guwahati,WH,10822,2,0.0002
22,Siliguri,WH,3410,2,0.0006
22,Jamshedpur,Pod,5618,1,0.0002
22,Lonavla,Sourcing,1082,2,0.0018
22,Thoothukudi,Sourcing,5287,1,0.0002
22,Palakkad,WH,4874,1,0.0002
22,Ranchi,Pod,7489,1,0.0001
22,Pune,Pod,155460,1963,0.0126
22,Noida 1,Sourcing,64183,129,0.002
22,Hyderabad,Sourcing,306848,124,0.0004
22,Pune,Sourcing,155460,114,0.0007
22,Kozhikode,Pod,14426,40,0.0028
22,Raipur,CX,5198,30,0.0058
22,Kanpur,Sourcing,4227,10,0.0024
22,Kochi,Pod,89133,9,0.0001
22,Karimnagar,CX,3089,15,0.0049
22,Dehradun,Sourcing,11865,11,0.0009
22,Ajmer,Sourcing,2060,2,0.001
22,Pondicherry,Sourcing,11031,13,0.0012
22,Bikaner,CX,1202,5,0.0042
22,Tumakuru,CX,3487,7,0.002
22,Ahmedabad,Sourcing,34733,7,0.0002
22,Cuttack,Sourcing,3917,3,0.0008
22,Dehradun,Pod,11865,2,0.0002
22,Tirunelveli,Pod,5820,4,0.0007
22,Udaipur,Sourcing,5507,3,0.0005
22,Kanpur,CX,4227,3,0.0007
22,Madurai,WH,10803,3,0.0003
22,Jalandhar,Sourcing,2057,2,0.001
22,Udaipur,Pod,5507,32,0.0058
22,Thiruvalla,Sourcing,4274,1,0.0002
22,Allahabad,WH,2104,1,0.0005
22,Delhi,Sourcing,165920,229,0.0014
22,Ongole,Sourcing,1457,1,0.0007
22,Alappuzha,Sourcing,3932,1,0.0003
22,Nashik,WH,8210,5,0.0006
22,Manipal,Sourcing,6907,1,0.0001
22,Varanasi,Pod,7918,53,0.0067
22,Ajmer,CX,2060,1,0.0005
22,Kolkata,Pod,89889,37,0.0004
22,Kozhikode,CX,14426,12,0.0008
22,Lucknow,Pod,19124,16,0.0008
22,Bhilai,Pod,1107,11,0.0099
22,Pune,Sourcing,155460,10,0.0001
22,Jaipur,WH,28868,16,0.0006
22,Udaipur,Pod,5507,2,0.0004
22,Karur,Pod,2946,14,0.0048
22,Cuttack,Pod,3917,14,0.0036
22,Mumbai,Sourcing,312493,13,0
22,Vellore,Pod,7077,28,0.004
22,Kochi,WH,89133,12,0.0001
22,Silchar,Sourcing,4122,3,0.0007
22,Nashik,Pod,8210,28,0.0034
22,Vizag,Sourcing,18023,9,0.0005
22,Bhilai,Sourcing,1107,11,0.0099
22,Varanasi,Sourcing,7918,8,0.001
22,Trichy,Sourcing,9079,6,0.0007
22,Kakinada,WH,3371,2,0.0006
22,Kozhikode,WH,14426,3,0.0002
22,Saharanpur,Pod,715,1,0.0014
22,Hubli,Pod,2621,1,0.0004
22,Kottayam,Sourcing,5556,1,0.0002
22,Eluru,WH,1234,1,0.0008
22,Belgaum,CX,3365,2,0.0006
22,Thoothukudi,Pod,5287,4,0.0008
22,Vadodara,Sourcing,7966,4,0.0005
22,Vizianagaram,Pod,970,7,0.0072
22,Mumbai,WH,312493,213,0.0007
22,Nellore,Pod,5980,11,0.0018
22,Thiruvananthapuram,Pod,43090,153,0.0036
22,Jaipur,Sourcing,28868,60,0.0021
22,Jaipur,CX,28868,140,0.0049
22,Raipur,Pod,5198,54,0.0104
22,Amritsar,Pod,3158,25,0.0079
22,Aurangabad,Pod,2822,32,0.0113
22,Gwalior,CX,3563,17,0.0048
22,Coimbatore,WH,30194,21,0.0007
22,Madurai,WH,10803,3,0.0003
22,Nanded,Pod,801,8,0.01
22,Manipal,WH,6907,5,0.0007
22,Kottayam,Pod,5556,3,0.0005
22,Bhimavaram,Pod,949,1,0.0011
22,Karnal,Sourcing,1039,1,0.001
22,Aligarh,Sourcing,2072,1,0.0005
22,Rohtak,Sourcing,2767,1,0.0004
22,Karnal,Pod,1039,1,0.001
22,Rajahmundry,Sourcing,4104,2,0.0005
22,Nellore,CX,5980,20,0.0033
22,Ludhiana,CX,8175,17,0.0021
22,Dehradun,Pod,11865,126,0.0106
22,Jamshedpur,Sourcing,5618,15,0.0027
22,Nagercoil,CX,3741,18,0.0048
22,Delhi,WH,165920,88,0.0005
22,Varanasi,Sourcing,7918,5,0.0006
22,Pune,WH,155460,59,0.0004
22,Manipal,CX,6907,17,0.0025
22,Noida,Sourcing,21989,44,0.002
22,Sonipat,Pod,1162,10,0.0086
22,Vadodara,WH,7966,4,0.0005
22,Noida 1,WH,64183,10,0.0002
22,Tirupur,WH,5999,7,0.0012
22,Khammam,CX,5720,20,0.0035
22,Kota,Sourcing,2511,3,0.0012
22,Davanagere,CX,1584,10,0.0063
22,Kanpur,Pod,4227,35,0.0083
22,Mangaluru,Sourcing,18256,13,0.0007
22,Bhimavaram,Pod,949,5,0.0053
22,Agra,Sourcing,2125,1,0.0005
22,Thiruvallur,Pod,2110,2,0.0009
22,Gwalior,Sourcing,3563,5,0.0014
22,Varanasi,WH,7918,5,0.0006
22,Faridabad,Sourcing,11727,2,0.0002
22,Karimnagar,Pod,3089,21,0.0068
22,Nagercoil,Pod,3741,9,0.0024
22,Noida,WH,21989,9,0.0004
