Unique ID,WEEK,CITY,ITEM_CODE_NEW,ITEM_NAME,Total IGCC,Unique Order Numbers,Reason Summary
30-Bangalore-832807,30,Bangalore,832807,Pluckk Light Green Chilli,2,,"External Damage/Bruises (1.00), Underweight (packing issue) (1.00)"
30-Saharanpur-2116,30,Saharanpur,2116,Onion,1,,External Rotten/ Fungal (1.00)
30-Cuddalore-1005,30,Cuddalore,1005,Robusta Banana,2,,External Damage/Bruises (2.00)
30-Gurgaon-610771,30,Gurgaon,610771,The Flora Single Red Rose,3,,"Customer perception / Wrong claim (1.00), Shrivelled / Dry (1.00), External Damage/Bruises (1.00)"
30-Chennai-941533,30,Chennai,941533,The Flora Three Red chrysanthemum,3,,Shrivelled / Dry (3.00)
30-Karnal-4563,30,Karnal,4563,Bitter Gourd,1,,External Damage/Bruises (1.00)
30-Delhi-210255,30,Delhi,210255,The Flora Single Yellow Rose,8,,"Shrivelled / Dry (7.00), External Damage/Bruises (1.00)"
30-Nellore-7458,30,Nellore,7458,Banana Red,1,,External Damage/Bruises (1.00)
30-Gwalior-918705,30,Gwalior,918705,Pear Nashpati,2,,External Damage/Bruises (2.00)
30-Bhilai-19027,30,Bhilai,19027,Green Cucumber,1,,Customer perception / Wrong claim (1.00)
30-Chennai-210255,30,Chennai,210255,The Flora Single Yellow Rose,13,,"Shrivelled / Dry (7.00), External Damage/Bruises (6.00)"
30-Noida-743753,30,Noida,743753,"NOICE Fresh Hass Avocado Spread (Seasoned With Olive Oil & Lemon, No Preservatives)",1,,External Damage/Bruises (1.00)
30-Noida 1-693415,30,Noida 1,693415,Mango Dinga,4,,"External Rotten/ Fungal (2.00), External Damage/Bruises (2.00)"
30-Rohtak-1016,30,Rohtak,1016,Bottle Gourd,3,,"Shrivelled / Dry (2.00), Overripe (1.00)"
30-Nizamabad-1296,30,Nizamabad,1296,Tender Coconut,1,,Taste / water content (1.00)
30-Central Goa-428264,30,Central Goa,428264,Sweet potato,1,,External Damage/Bruises (1.00)
30-Bikaner-2116,30,Bikaner,2116,Onion,3,,"Customer perception / Wrong claim (2.00), Underweight (packing issue) (1.00)"
30-Nellore-1037,30,Nellore,1037,Cauliflower,3,,"Incorrect size (sourcing issue) (1.00), External Rotten/ Fungal (1.00), External Damage/Bruises (1.00)"
30-Nellore-7821,30,Nellore,7821,English Cucumber,1,,Shrivelled / Dry (1.00)
30-Bangalore-795548,30,Bangalore,795548,nectr Broccoli,3,,"Incorrect size (sourcing issue) (1.00), External Rotten/ Fungal (1.00), Customer perception / Wrong claim (1.00)"
30-Chennai-152111,30,Chennai,152111,Superplum Premium Langra Mango,10,,"External Damage/Bruises (4.00), Customer perception / Wrong claim (2.00), External Rotten/ Fungal (1.00), Overripe (1.00), Raw (1.00), Internal Rotten (1.00)"
30-Anantapur-3967,30,Anantapur,3967,Purple Bharta Brinjal,1,,External Damage/Bruises (1.00)
30-Nagpur-368083,30,Nagpur,368083,Pickle Mango (Rajapuri),1,,Customer perception / Wrong claim (1.00)
30-Hyderabad-722590,30,Hyderabad,722590,The Flora Three Pink Calimero Button,3,,"Shrivelled / Dry (2.00), Customer perception / Wrong claim (1.00)"
30-Hosur-1113,30,Hosur,1113,Ridge Gourd,1,,External Damage/Bruises (1.00)
30-Chennai-913501,30,Chennai,913501,The Flora Single Sunflower Bouquet,3,,"Shrivelled / Dry (2.00), External Damage/Bruises (1.00)"
30-Manipal-152111,30,Manipal,152111,Superplum Premium Langra Mango,1,,Raw (1.00)
30-Bangalore-688057,30,Bangalore,688057,Premium Dasheri Mango,1,,External Damage/Bruises (1.00)
30-Bangalore-951748,30,Bangalore,951748,nectr Gongura,3,,"Shrivelled / Dry (2.00), Customer perception / Wrong claim (1.00)"
30-Bikaner-1069,30,Bikaner,1069,Garlic Peeled,2,,"Customer perception / Wrong claim (1.00), Internal Rotten (1.00)"
30-Muzaffarpur-21211,30,Muzaffarpur,21211,Papaya,3,,"External Damage/Bruises (1.00), Underweight (packing issue) (1.00), Raw (1.00)"
30-Nanded-1101,30,Nanded,1101,Papaya,1,,External Rotten/ Fungal (1.00)
30-Ongole-1025,30,Ongole,1025,Broccoli,1,,External Rotten/ Fungal (1.00)
30-Delhi-610771,30,Delhi,610771,The Flora Single Red Rose,4,,"Shrivelled / Dry (2.00), External Damage/Bruises (2.00)"
30-Muzaffarpur-8687,30,Muzaffarpur,8687,Pointed Gourd,1,,Customer perception / Wrong claim (1.00)
30-Bangalore-746008,30,Bangalore,746008,nectr Coconut,16,,"Internal Rotten (6.00), External Damage/Bruises (5.00), Customer perception / Wrong claim (3.00), Incorrect size (sourcing issue) (1.00), Taste / water content (1.00)"
30-Anantapur-5733,30,Anantapur,5733,Premium White Guava,1,,External Damage/Bruises (1.00)
30-Berhampur-1296,30,Berhampur,1296,Tender Coconut,1,,External Damage/Bruises (1.00)
30-Anantapur-12683,30,Anantapur,12683,Rambhutan (Jungle Litchi),7,,"External Damage/Bruises (4.00), Internal Rotten (2.00), Taste / water content (1.00)"
30-Rohtak-1037,30,Rohtak,1037,Cauliflower,3,,"External Damage/Bruises (2.00), Customer perception / Wrong claim (1.00)"
30-Bangalore-465837,30,Bangalore,465837,nectr Cabbage,16,,"External Damage/Bruises (10.00), Customer perception / Wrong claim (3.00), Incorrect size (sourcing issue) (1.00), External Rotten/ Fungal (1.00), Underweight (packing issue) (1.00)"
30-Anantapur-19027,30,Anantapur,19027,Green Cucumber,2,,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
30-Meerut-693415,30,Meerut,693415,Mango Dinga,1,,External Rotten/ Fungal (1.00)
30-Gurgaon-582620,30,Gurgaon,582620,The Flora Single Pink Rose,9,,"Shrivelled / Dry (6.00), Customer perception / Wrong claim (3.00)"
30-Hyderabad-350566,30,Hyderabad,350566,Freshcon Boiled White Vatana (White Peas),1,,External Damage/Bruises (1.00)
30-Nellore-1016,30,Nellore,1016,Bottle Gourd,2,,"Incorrect size (sourcing issue) (1.00), Customer perception / Wrong claim (1.00)"
30-Mumbai-202937,30,Mumbai,202937,Daily Sweet Lime,2,,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
30-Anantapur-1108,30,Anantapur,1108,Potato,1,,External Damage/Bruises (1.00)
30-Bathinda-1284,30,Bathinda,1284,Indian Tomato,2,,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
30-Mumbai-623987,30,Mumbai,623987,FlowerAura Three Pink Roses in Pink Paper Bouquet,3,,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00), Shrivelled / Dry (1.00)"
30-Mumbai-743753,30,Mumbai,743753,"NOICE Fresh Hass Avocado Spread (Seasoned With Olive Oil & Lemon, No Preservatives)",11,,"External Damage/Bruises (8.00), Customer perception / Wrong claim (3.00)"
30-Nellore-17054,30,Nellore,17054,Banganapalli / Safeda Mango,1,,External Damage/Bruises (1.00)
30-Mumbai-736728,30,Mumbai,736728,Bobby Muskmelon (White Flesh),4,,"External Damage/Bruises (3.00), Customer perception / Wrong claim (1.00)"
30-Noida 1-210255,30,Noida 1,210255,The Flora Single Yellow Rose,8,,"External Damage/Bruises (4.00), Customer perception / Wrong claim (2.00), Shrivelled / Dry (2.00)"
30-Bhilai-3507,30,Bhilai,3507,Raw Mango,2,,"Overripe (1.00), External Damage/Bruises (1.00)"
30-Dehradun-642046,30,Dehradun,642046,Gujarat Kesar Mango,3,,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00), Raw (1.00)"
30-Bangalore-182087,30,Bangalore,182087,Farmerr Five Red Roses Bouquet,3,,"Shrivelled / Dry (1.00), External Damage/Bruises (1.00), Underweight (packing issue) (1.00)"
30-Mumbai-967824,30,Mumbai,967824,Phulwaa Fresh Marigold Yellow,3,,Shrivelled / Dry (3.00)
30-Bangalore-252106,30,Bangalore,252106,nectr Bottle Gourd,31,,"External Damage/Bruises (13.00), Customer perception / Wrong claim (7.00), Underweight (packing issue) (6.00), Incorrect size (sourcing issue) (4.00), External Rotten/ Fungal (1.00)"
30-Delhi-190473,30,Delhi,190473,The Flora Two Blue Orchids,2,,"Shrivelled / Dry (1.00), External Damage/Bruises (1.00)"
30-Gurgaon-913501,30,Gurgaon,913501,The Flora Single Sunflower Bouquet,3,,Shrivelled / Dry (3.00)
30-Bangalore-211229,30,Bangalore,211229,FlowerAura Single Orchid in Purple Paper Bouquet,5,,"External Damage/Bruises (3.00), Shrivelled / Dry (2.00)"
30-Bangalore-887609,30,Bangalore,887609,Phulwaa Betel Leaves,1,,External Rotten/ Fungal (1.00)
30-Faridabad-859311,30,Faridabad,859311,Pluckk 100% Natural Tender Coconut Water,1,,Customer perception / Wrong claim (1.00)
30-Thiruvananthapuram-589009,30,Thiruvananthapuram,589009,Delight fruit chaat,1,,Customer perception / Wrong claim (1.00)
30-Mumbai-367614,30,Mumbai,367614,Phulwaa Fresh Shevanti White,2,,"Shrivelled / Dry (1.00), Customer perception / Wrong claim (1.00)"
30-Chandigarh-446757,30,Chandigarh,446757,Tadaa Pickle Punch Sweet Corn Kernels,1,,External Damage/Bruises (1.00)
30-Noida 1-188428,30,Noida 1,188428,Freshcon Boiled Sweetcorn Kernels ( Ready -to -Eat),1,,Internal Rotten (1.00)
30-Noida-693415,30,Noida,693415,Mango Dinga,1,,External Rotten/ Fungal (1.00)
30-Karur-1016,30,Karur,1016,Bottle Gourd,1,,External Damage/Bruises (1.00)
30-Salem-854514,30,Salem,854514,English Cucumber - Protected Cultivation,1,,Customer perception / Wrong claim (1.00)
30-Hosur-8962,30,Hosur,8962,Robusta Banana Mini Pack,1,,External Damage/Bruises (1.00)
30-Hyderabad-208289,30,Hyderabad,208289,Lettuce Green - Protected Cultivation,3,,External Damage/Bruises (3.00)
30-Karur-1074,30,Karur,1074,Garlic,1,,External Damage/Bruises (1.00)
30-Berhampur-1284,30,Berhampur,1284,Indian Tomato,1,,Customer perception / Wrong claim (1.00)
30-Dindigul-1013,30,Dindigul,1013,Beetroot,1,,Customer perception / Wrong claim (1.00)
30-Gurgaon-918705,30,Gurgaon,918705,Pear Nashpati,28,,"External Damage/Bruises (16.00), Customer perception / Wrong claim (6.00), Internal Rotten (3.00), Underweight (packing issue) (2.00), External Rotten/ Fungal (1.00)"
30-Noida-582620,30,Noida,582620,The Flora Single Pink Rose,1,,Shrivelled / Dry (1.00)
30-Chennai-527834,30,Chennai,527834,Black Amber Plum,1,,External Damage/Bruises (1.00)
30-Bangalore-540818,30,Bangalore,540818,Phulwaa Fresh Purple Shevanti,2,,Shrivelled / Dry (2.00)
30-Delhi-598792,30,Delhi,598792,Superplum Premium Chausa Mangoes,7,,"Internal Rotten (5.00), External Damage/Bruises (2.00)"
30-Pune-215240,30,Pune,215240,Pluckk Beetroot,1,,External Damage/Bruises (1.00)
30-Bilaspur-1108,30,Bilaspur,1108,Potato,1,,External Damage/Bruises (1.00)
30-Gurgaon-798681,30,Gurgaon,798681,The Flora Three Purple Roses,8,,"Shrivelled / Dry (7.00), Customer perception / Wrong claim (1.00)"
30-Bhimavaram-1056,30,Bhimavaram,1056,Madras Cucumber,1,,Underweight (packing issue) (1.00)
30-Shivamogga-691672,30,Shivamogga,691672,Pear Nashpati,2,,Customer perception / Wrong claim (2.00)
30-Bilaspur-1068,30,Bilaspur,1068,Sweet Corn,1,,External Damage/Bruises (1.00)
30-Bhimavaram-1289,30,Bhimavaram,1289,Raw Banana,1,,External Damage/Bruises (1.00)
30-Bangalore-831537,30,Bangalore,831537,Sam Agri Peeled Pomegranate,18,,"Internal Rotten (9.00), External Rotten/ Fungal (4.00), Customer perception / Wrong claim (2.00), Taste / water content (2.00), External Damage/Bruises (1.00)"
30-Delhi-743753,30,Delhi,743753,"NOICE Fresh Hass Avocado Spread (Seasoned With Olive Oil & Lemon, No Preservatives)",6,,"External Damage/Bruises (5.00), Customer perception / Wrong claim (1.00)"
30-Berhampur-17011,30,Berhampur,17011,Red Delicious Apple,1,,External Damage/Bruises (1.00)
30-Rohtak-3507,30,Rohtak,3507,Raw Mango,2,,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
30-Shivamogga-357325,30,Shivamogga,357325,Small Tender Coconut,1,,External Damage/Bruises (1.00)
30-Bikaner-6132,30,Bikaner,6132,Small Green Capsicum,2,,"External Rotten/ Fungal (1.00), Customer perception / Wrong claim (1.00)"
30-Nashik-152111,30,Nashik,152111,Superplum Premium Langra Mango,1,,External Rotten/ Fungal (1.00)
30-Delhi-941533,30,Delhi,941533,The Flora Three Red chrysanthemum,5,,"Shrivelled / Dry (3.00), Underweight (packing issue) (1.00), Customer perception / Wrong claim (1.00)"
30-Gurgaon-208289,30,Gurgaon,208289,Lettuce Green - Protected Cultivation,3,,External Damage/Bruises (3.00)
30-Bhilai-15035,30,Bhilai,15035,Vari Brinjal,1,,Customer perception / Wrong claim (1.00)
30-Karaikkudi-1016,30,Karaikkudi,1016,Bottle Gourd,2,,Customer perception / Wrong claim (2.00)
30-Delhi-208289,30,Delhi,208289,Lettuce Green - Protected Cultivation,10,,"Shrivelled / Dry (4.00), External Damage/Bruises (4.00), Customer perception / Wrong claim (1.00), Underweight (packing issue) (1.00)"
30-Kolkata-362317,30,Kolkata,362317,Freshcon Boiled Salad Mix (Ready -to- Eat),1,,External Rotten/ Fungal (1.00)
30-Patna-133429,30,Patna,133429,Medium Pomegranate,1,,External Damage/Bruises (1.00)
30-Noida 1-598792,30,Noida 1,598792,Superplum Premium Chausa Mangoes,8,,"Internal Rotten (4.00), Raw (2.00), Customer perception / Wrong claim (1.00), External Rotten/ Fungal (1.00)"
30-Ongole-12683,30,Ongole,12683,Rambhutan (Jungle Litchi),1,,Customer perception / Wrong claim (1.00)
30-Bangalore-743753,30,Bangalore,743753,"NOICE Fresh Hass Avocado Spread (Seasoned With Olive Oil & Lemon, No Preservatives)",23,,"External Damage/Bruises (14.00), Customer perception / Wrong claim (5.00), Taste / water content (2.00), Underweight (packing issue) (2.00)"
30-Bangalore-918705,30,Bangalore,918705,Pear Nashpati,64,,"External Damage/Bruises (35.00), Customer perception / Wrong claim (11.00), External Rotten/ Fungal (8.00), Internal Rotten (5.00), Underweight (packing issue) (3.00), Incorrect size (sourcing issue) (1.00), Overripe (1.00)"
30-Nellore-10471,30,Nellore,10471,Tulsi Leaves,1,,External Rotten/ Fungal (1.00)
30-Faridabad-152111,30,Faridabad,152111,Superplum Premium Langra Mango,2,,"External Damage/Bruises (1.00), Taste / water content (1.00)"
30-Ongole-1131,30,Ongole,1131,Kiran Watermelon,1,,Internal Rotten (1.00)
30-Mumbai-526665,30,Mumbai,526665,Phulwaa Fresh Daily Mix,1,,External Damage/Bruises (1.00)
30-Delhi-582620,30,Delhi,582620,The Flora Single Pink Rose,10,,"Shrivelled / Dry (5.00), External Damage/Bruises (4.00), Underweight (packing issue) (1.00)"
30-Nizamabad-1007,30,Nizamabad,1007,Yelakki Banana,1,,External Damage/Bruises (1.00)
30-Mumbai-144835,30,Mumbai,144835,Phulwaa Fresh Kapri,2,,"Customer perception / Wrong claim (1.00), Shrivelled / Dry (1.00)"
30-Bhimavaram-978814,30,Bhimavaram,978814,Freshcon Boiled Kabuli Chana (Chickpeas),1,,Customer perception / Wrong claim (1.00)
30-Bikaner-8962,30,Bikaner,8962,Robusta Banana Mini Pack,1,,External Damage/Bruises (1.00)
30-Bhilai-1131,30,Bhilai,1131,Kiran Watermelon,1,,Customer perception / Wrong claim (1.00)
30-Coimbatore-993186,30,Coimbatore,993186,Imported Snacky Apple,2,,External Damage/Bruises (2.00)
30-Bikaner-5733,30,Bikaner,5733,Premium White Guava,1,,Internal Rotten (1.00)
30-Nellore-9497,30,Nellore,9497,Yellow Shevanti Flowers,1,,Shrivelled / Dry (1.00)
30-Mangaluru-3383,30,Mangaluru,3383,Diced Papaya,1,,External Damage/Bruises (1.00)
30-Nellore-1082,30,Nellore,1082,Guava,3,,"Customer perception / Wrong claim (2.00), External Damage/Bruises (1.00)"
30-Bangalore-684058,30,Bangalore,684058,Tangerine Orange,7,,"Shrivelled / Dry (2.00), Customer perception / Wrong claim (2.00), Raw (2.00), Underweight (packing issue) (1.00)"
30-Bangalore-859112,30,Bangalore,859112,nectr Pomegranate Arils,11,,"Taste / water content (5.00), Customer perception / Wrong claim (2.00), External Damage/Bruises (2.00), Internal Rotten (2.00)"
30-Hyderabad-384486,30,Hyderabad,384486,The Flora Three Ooty Carnations Dark Purple,4,,"Shrivelled / Dry (2.00), External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
30-Mumbai-152111,30,Mumbai,152111,Superplum Premium Langra Mango,36,,"External Damage/Bruises (18.00), Internal Rotten (8.00), Raw (5.00), Customer perception / Wrong claim (4.00), Underweight (packing issue) (1.00)"
30-Ongole-8688,30,Ongole,8688,Daily Juice Sweet Lime,1,,Shrivelled / Dry (1.00)
30-Anantapur-45306,30,Anantapur,45306,Daily Pomegranate,5,,"External Damage/Bruises (3.00), Customer perception / Wrong claim (2.00)"
30-Kurnool-527834,30,Kurnool,527834,Black Amber Plum,1,,Underweight (packing issue) (1.00)
30-Bangalore-513786,30,Bangalore,513786,The Flora Three Red Rose Bouquet,7,,"Shrivelled / Dry (4.00), External Damage/Bruises (3.00)"
30-Anantapur-1296,30,Anantapur,1296,Tender Coconut,3,,"Taste / water content (2.00), External Damage/Bruises (1.00)"
30-Anantapur-1025,30,Anantapur,1025,Broccoli,3,,"Shrivelled / Dry (1.00), Underweight (packing issue) (1.00), Customer perception / Wrong claim (1.00)"
30-Bangalore-818386,30,Bangalore,818386,nectr Kateri Brinjal,1,,Internal Rotten (1.00)
30-Karaikkudi-1007,30,Karaikkudi,1007,Yelakki Banana,2,,External Damage/Bruises (2.00)
30-Nizamabad-1066,30,Nizamabad,1066,Drumstick,1,,Shrivelled / Dry (1.00)
30-Saharanpur-6132,30,Saharanpur,6132,Small Green Capsicum,1,,External Damage/Bruises (1.00)
30-Bhilai-8962,30,Bhilai,8962,Robusta Banana Mini Pack,1,,External Damage/Bruises (1.00)
30-Anantapur-691672,30,Anantapur,691672,Pear Nashpati,2,,"Raw (1.00), External Damage/Bruises (1.00)"
30-Bathinda-19027,30,Bathinda,19027,Green Cucumber,1,,Customer perception / Wrong claim (1.00)
30-Kannur-7808,30,Kannur,7808,Banana Poovan,1,,External Damage/Bruises (1.00)
30-Hyderabad-941533,30,Hyderabad,941533,The Flora Three Red chrysanthemum,2,,"Shrivelled / Dry (1.00), Underweight (packing issue) (1.00)"
30-Bhilai-17077,30,Bhilai,17077,Malihabad Dasheri Mango,2,,External Damage/Bruises (2.00)
30-Mumbai-236185,30,Mumbai,236185,Phulwaa Fresh Marigold Orange,3,,"Shrivelled / Dry (2.00), Customer perception / Wrong claim (1.00)"
30-Bangalore-707484,30,Bangalore,707484,FlowerAura Single Sunflower Bouquet in Non-Woven Paper Bouquet,2,,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
30-Bangalore-446757,30,Bangalore,446757,Tadaa Pickle Punch Sweet Corn Kernels,2,,External Damage/Bruises (2.00)
30-Nellore-15024,30,Nellore,15024,Kateri Brinjal,3,,"Customer perception / Wrong claim (1.00), Underweight (packing issue) (1.00), Internal Rotten (1.00)"
30-Kannur-1101,30,Kannur,1101,Papaya,1,,External Damage/Bruises (1.00)
30-Hyderabad-743753,30,Hyderabad,743753,"NOICE Fresh Hass Avocado Spread (Seasoned With Olive Oil & Lemon, No Preservatives)",6,,"Customer perception / Wrong claim (4.00), External Damage/Bruises (1.00), Taste / water content (1.00)"
30-Dindigul-3508,30,Dindigul,3508,Kiran Watermelon,1,,Underweight (packing issue) (1.00)
30-Noida-623987,30,Noida,623987,FlowerAura Three Pink Roses in Pink Paper Bouquet,1,,Shrivelled / Dry (1.00)
30-Hosur-4223,30,Hosur,4223,Fruit Chat Mix,1,,Internal Rotten (1.00)
30-Manipal-512179,30,Manipal,512179,Red & Yellow Bell Peppers,1,,External Rotten/ Fungal (1.00)
30-Cuddalore-8689,30,Cuddalore,8689,Hybrid Tomato,1,,External Damage/Bruises (1.00)
30-Bangalore-135817,30,Bangalore,135817,Farmerr Two Orchids Bouquet,8,,"External Damage/Bruises (7.00), Shrivelled / Dry (1.00)"
30-Bangalore-913501,30,Bangalore,913501,The Flora Single Sunflower Bouquet,9,,"External Damage/Bruises (6.00), Shrivelled / Dry (3.00)"
30-Bhilai-32331,30,Bhilai,32331,Yellow Marigold Flowers,1,,Shrivelled / Dry (1.00)
30-Noida 1-722590,30,Noida 1,722590,The Flora Three Pink Calimero Button,2,,"Shrivelled / Dry (1.00), Customer perception / Wrong claim (1.00)"
30-Bathinda-1049,30,Bathinda,1049,Colocasia (Arbi),1,,External Damage/Bruises (1.00)
30-Bangalore-932478,30,Bangalore,932478,nectr Ridge Gourd,3,,"Internal Rotten (1.00), Customer perception / Wrong claim (1.00), Shrivelled / Dry (1.00)"
30-Bangalore-678939,30,Bangalore,678939,nectr Ooty Potato,5,,"External Damage/Bruises (3.00), External Rotten/ Fungal (2.00)"
30-Muzaffarpur-6890,30,Muzaffarpur,6890,Indian Cherry,1,,External Damage/Bruises (1.00)
30-Gurgaon-177706,30,Gurgaon,177706,Farmerr Two White Chrysanthemums with Eucalyptus Bouquet,3,,Shrivelled / Dry (3.00)
30-Bhilai-4212,30,Bhilai,4212,Guava Cut,1,,External Rotten/ Fungal (1.00)
